sampling_rate,target,window,seed,epoch,train_loss,val_loss,gap,train_top1,train_top5,val_top1,val_top5,current_lr,is_best_epoch
1000,RN50__attnpool,100_200,0,4,5.437573432922363,6.75612735748291,1.3185539245605469,0.2079806625843048,0.4087061882019043,0.010882709175348282,0.04353083670139313,9.567727288213003e-05,True
1000,RN50__attnpool,100_200,0,5,5.219122886657715,6.739689826965332,1.5205669403076172,0.26118502020835876,0.4812575876712799,0.012696493417024612,0.044135428965091705,9.330127018922194e-05,True
1000,RN50__attnpool,100_200,0,6,5.014557838439941,6.729745864868164,1.7151880264282227,0.33192262053489685,0.5556227564811707,0.01692865788936615,0.04836759716272354,9.045084971874738e-05,True
1000,RN50__attnpool,100_200,0,7,4.85227108001709,6.726268768310547,1.873997688293457,0.3827086091041565,0.6154776215553284,0.011487304233014584,0.049576785415410995,8.715724127386972e-05,True
1000,RN50__attnpool,100_200,0,8,4.713552474975586,6.720182418823242,2.0066299438476562,0.4371221363544464,0.6638452410697937,0.01511487364768982,0.04836759716272354,8.345653031794292e-05,True
1000,RN50__attnpool,100_200,0,9,4.589001655578613,6.736392974853516,2.1473913192749023,0.4740024209022522,0.7091898918151855,0.013301088474690914,0.04836759716272354,7.938926261462366e-05,False
1000,RN50__attnpool,100_200,0,10,4.474756717681885,6.734598159790039,2.2598414421081543,0.509673535823822,0.7394196391105652,0.012696493417024612,0.04715840518474579,7.500000000000001e-05,False
1000,RN50__attnpool,100_200,0,11,4.3838067054748535,6.740686893463135,2.3568801879882812,0.5495768189430237,0.7750906944274902,0.010882709175348282,0.04897218942642212,7.033683215379003e-05,False
1000,RN50__attnpool,100_200,0,12,4.298248291015625,6.749933242797852,2.4516849517822266,0.5773881673812866,0.7914147973060608,0.012091899290680885,0.04897218942642212,6.545084971874738e-05,False
1000,RN50__attnpool,100_200,0,13,4.215705871582031,6.753971576690674,2.5382657051086426,0.6076179146766663,0.8228537440299988,0.011487304233014584,0.04836759716272354,6.039558454088797e-05,False
1000,RN50__attnpool,100_200,0,14,4.1438798904418945,6.758801460266113,2.6149215698242188,0.6360338926315308,0.8355501890182495,0.012696493417024612,0.04836759716272354,5.522642316338269e-05,False
1000,RN50__attnpool,100_200,0,15,4.0871663093566895,6.767631530761719,2.6804652214050293,0.6620314717292786,0.8536880612373352,0.012696493417024612,0.04534462094306946,5.000000000000002e-05,False
1000,RN50__attnpool,100_200,0,16,4.037237644195557,6.769065856933594,2.731828212738037,0.6801692843437195,0.863966166973114,0.008464328944683075,0.04474002495408058,4.4773576836617344e-05,False
250,RN50__attnpool,100_200,1,1,7.127359390258789,7.309529781341553,0.18217039108276367,0.0042321644723415375,0.017533253878355026,0.0012091898825019598,0.009673519060015678,9.972609476841367e-05,True
250,RN50__attnpool,100_200,1,2,6.822968482971191,7.149586200714111,0.3266177177429199,0.013301088474690914,0.04897218942642212,0.0030229748226702213,0.013301088474690914,9.890738003669029e-05,True
250,RN50__attnpool,100_200,1,3,6.584297180175781,7.045490264892578,0.4611930847167969,0.022974608466029167,0.07980652898550034,0.0036275696475058794,0.01692865788936615,9.755282581475769e-05,True
250,RN50__attnpool,100_200,1,4,6.392970085144043,6.969995021820068,0.5770249366760254,0.03688029199838638,0.1039903312921524,0.0036275696475058794,0.023579202592372894,9.567727288213003e-05,True
250,RN50__attnpool,100_200,1,5,6.233116149902344,6.920295238494873,0.6871790885925293,0.05018138140439987,0.1402660310268402,0.006045949645340443,0.02418379858136177,9.330127018922194e-05,True
250,RN50__attnpool,100_200,1,6,6.096043586730957,6.877180099487305,0.7811365127563477,0.06711003929376602,0.17896009981632233,0.007255139295011759,0.027811367064714432,9.045084971874738e-05,True
250,RN50__attnpool,100_200,1,7,5.978191375732422,6.846420764923096,0.8682293891906738,0.07496977597475052,0.20193471014499664,0.007859733887016773,0.03204353153705597,8.715724127386972e-05,True
250,RN50__attnpool,100_200,1,8,5.878271102905273,6.8241071701049805,0.945836067199707,0.08706167340278625,0.22309553623199463,0.010882709175348282,0.032648127526044846,8.345653031794292e-05,True
250,RN50__attnpool,100_200,1,9,5.78793478012085,6.80678653717041,1.0188517570495605,0.1039903312921524,0.2496977150440216,0.01027811411768198,0.03567110002040863,7.938926261462366e-05,True
250,RN50__attnpool,100_200,1,10,5.708362579345703,6.79341983795166,1.085057258605957,0.1118500605225563,0.2817412316799164,0.010882709175348282,0.03808948025107384,7.500000000000001e-05,True
250,RN50__attnpool,100_200,1,11,5.635942459106445,6.784331798553467,1.1483893394470215,0.12938331067562103,0.2998791038990021,0.010882709175348282,0.03748488798737526,7.033683215379003e-05,True
250,RN50__attnpool,100_200,1,12,5.574496269226074,6.775726318359375,1.2012300491333008,0.14510278403759003,0.3198307156562805,0.01027811411768198,0.03808948025107384,6.545084971874738e-05,True
250,RN50__attnpool,100_200,1,13,5.517685890197754,6.766482353210449,1.2487964630126953,0.15235792100429535,0.3379685580730438,0.007859733887016773,0.03808948025107384,6.039558454088797e-05,True
250,RN50__attnpool,100_200,1,14,5.465843200683594,6.764705657958984,1.2988624572753906,0.1692865788936615,0.36094316840171814,0.009068924002349377,0.03929867222905159,5.522642316338269e-05,True
250,RN50__attnpool,100_200,1,15,5.418704986572266,6.760025978088379,1.3413209915161133,0.17654171586036682,0.3730350732803345,0.009673519060015678,0.040507860481739044,5.000000000000002e-05,True
250,RN50__attnpool,100_200,1,16,5.379730224609375,6.756196022033691,1.3764657974243164,0.181983083486557,0.3929867148399353,0.011487304233014584,0.04353083670139313,4.4773576836617344e-05,True
250,RN50__attnpool,100_200,1,17,5.344444751739502,6.755486965179443,1.4110422134399414,0.19347038865089417,0.40991535782814026,0.01027811411768198,0.04111245647072792,3.9604415459112035e-05,True
250,RN50__attnpool,100_200,1,18,5.314359188079834,6.753495216369629,1.439136028289795,0.20193471014499664,0.4238210618495941,0.010882709175348282,0.042321644723415375,3.4549150281252636e-05,True
250,RN50__attnpool,100_200,1,19,5.288384914398193,6.752301216125488,1.463916301727295,0.21160823106765747,0.4340991675853729,0.010882709175348282,0.0417170524597168,2.966316784621e-05,True
250,RN50__attnpool,100_200,1,20,5.267330646514893,6.751631736755371,1.4843010902404785,0.2188633680343628,0.43833133578300476,0.009068924002349377,0.0417170524597168,2.5000000000000015e-05,True
250,RN50__attnpool,100_200,1,21,5.248892784118652,6.750339031219482,1.50144624710083,0.22732770442962646,0.44921404123306274,0.010882709175348282,0.0417170524597168,2.0610737385376352e-05,True
250,RN50__attnpool,100_200,1,22,5.232609748840332,6.75110387802124,1.5184941291809082,0.2339782416820526,0.4558645784854889,0.009673519060015678,0.042321644723415375,1.654346968205711e-05,False
250,RN50__attnpool,100_200,1,23,5.220524787902832,6.750445365905762,1.5299205780029297,0.23579202592372894,0.46191054582595825,0.010882709175348282,0.040507860481739044,1.2842758726130304e-05,False
250,RN50__attnpool,100_200,1,24,5.211612224578857,6.749975204467773,1.538362979888916,0.2370012104511261,0.4661427140235901,0.01027811411768198,0.03990326449275017,9.549150281252636e-06,True
250,RN50__attnpool,100_200,1,25,5.204401969909668,6.750221252441406,1.5458192825317383,0.23760581016540527,0.4661427140235901,0.010882709175348282,0.04111245647072792,6.698729810778068e-06,False
250,RN50__attnpool,100_200,1,26,5.199294090270996,6.750208377838135,1.5509142875671387,0.2394195944070816,0.4685610830783844,0.011487304233014584,0.042321644723415375,4.322727117869953e-06,False
250,RN50__attnpool,100_200,1,27,5.196342468261719,6.750147819519043,1.5538053512573242,0.2394195944070816,0.4715840518474579,0.010882709175348282,0.042321644723415375,2.447174185242324e-06,False
250,RN50__attnpool,100_200,1,28,5.1947431564331055,6.750082969665527,1.5553398132324219,0.2394195944070816,0.4709794521331787,0.011487304233014584,0.0417170524597168,1.092619963309716e-06,False
250,RN50__attnpool,100_200,1,29,5.193971633911133,6.750082969665527,1.5561113357543945,0.24002419412136078,0.4709794521331787,0.011487304233014584,0.04111245647072792,2.7390523158633003e-07,False
250,RN50__attnpool,100_200,1,30,5.193785667419434,6.750085830688477,1.556300163269043,0.24062879383563995,0.4709794521331787,0.010882709175348282,0.04111245647072792,0.0,False
1000,RN50__attnpool,100_200,1,1,6.540210723876953,6.9962263107299805,0.45601558685302734,0.028415963053703308,0.08948004990816116,0.0042321644723415375,0.018137848004698753,9.972609476841367e-05,True
1000,RN50__attnpool,100_200,1,2,6.049088478088379,6.855991840362549,0.8069033622741699,0.08645707368850708,0.1952841728925705,0.006650544237345457,0.034461911767721176,9.890738003669029e-05,True
1000,RN50__attnpool,100_200,1,3,5.700860977172852,6.794690132141113,1.0938291549682617,0.14147521555423737,0.3101572096347809,0.006650544237345457,0.03748488798737526,9.755282581475769e-05,True
1000,RN50__attnpool,100_200,1,4,5.435718536376953,6.757251739501953,1.321533203125,0.19951632618904114,0.39177751541137695,0.01027811411768198,0.044135428965091705,9.567727288213003e-05,True
1000,RN50__attnpool,100_200,1,5,5.214166641235352,6.747823715209961,1.5336570739746094,0.2684401571750641,0.4685610830783844,0.009673519060015678,0.04474002495408058,9.330127018922194e-05,True
1000,RN50__attnpool,100_200,1,6,5.023056983947754,6.744582176208496,1.7215251922607422,0.332527220249176,0.547158420085907,0.01027811411768198,0.04655380919575691,9.045084971874738e-05,True
1000,RN50__attnpool,100_200,1,7,4.852161407470703,6.7503767013549805,1.8982152938842773,0.38089480996131897,0.6027811765670776,0.009068924002349377,0.04655380919575691,8.715724127386972e-05,False
1000,RN50__attnpool,100_200,1,8,4.703819751739502,6.751091480255127,2.047271728515625,0.4480048418045044,0.6656590104103088,0.012696493417024612,0.04534462094306946,8.345653031794292e-05,False
1000,RN50__attnpool,100_200,1,9,4.586610794067383,6.756466865539551,2.169856071472168,0.489117294549942,0.6983071565628052,0.009673519060015678,0.04353083670139313,7.938926261462366e-05,False
1000,RN50__attnpool,100_200,1,10,4.465190887451172,6.762716770172119,2.2975258827209473,0.5320435762405396,0.743651807308197,0.01027811411768198,0.044135428965091705,7.500000000000001e-05,False
1000,RN50__attnpool,100_200,1,11,4.376494407653809,6.783132553100586,2.4066381454467773,0.5749697685241699,0.7678355574607849,0.011487304233014584,0.040507860481739044,7.033683215379003e-05,False
1000,RN50__attnpool,100_200,1,12,4.28740119934082,6.791406154632568,2.504004955291748,0.5900846719741821,0.7914147973060608,0.013301088474690914,0.04353083670139313,6.545084971874738e-05,False
1000,RN50__attnpool,100_200,1,13,4.202572822570801,6.79732608795166,2.5947532653808594,0.625755786895752,0.8143894076347351,0.011487304233014584,0.03929867222905159,6.039558454088797e-05,False
1000,RN50__attnpool,100_200,1,14,4.1472907066345215,6.812860012054443,2.665569305419922,0.6463119983673096,0.8343409895896912,0.013301088474690914,0.044135428965091705,5.522642316338269e-05,False
250,RN50__attnpool,300_400,0,1,7.2533955574035645,7.407515525817871,0.15411996841430664,0.0018137848237529397,0.01027811411768198,0.0012091898825019598,0.008464328944683075,9.972609476841367e-05,True
250,RN50__attnpool,300_400,0,2,7.037459373474121,7.321638584136963,0.2841792106628418,0.004836759530007839,0.02055622823536396,0.0012091898825019598,0.009068924002349377,9.890738003669029e-05,True
250,RN50__attnpool,300_400,0,3,6.845532417297363,7.264798164367676,0.4192657470703125,0.009673519060015678,0.04353083670139313,0.0024183797650039196,0.007859733887016773,9.755282581475769e-05,True
250,RN50__attnpool,300_400,0,4,6.683391571044922,7.222239017486572,0.5388474464416504,0.013905683532357216,0.0701330155134201,0.0024183797650039196,0.009673519060015678,9.567727288213003e-05,True
250,RN50__attnpool,300_400,0,5,6.544600963592529,7.191717147827148,0.6471161842346191,0.023579202592372894,0.09733978658914566,0.0018137848237529397,0.01027811411768198,9.330127018922194e-05,True
250,RN50__attnpool,300_400,0,6,6.4217939376831055,7.164791107177734,0.7429971694946289,0.03325272351503372,0.11789601296186447,0.0012091898825019598,0.012696493417024612,9.045084971874738e-05,True
250,RN50__attnpool,300_400,0,7,6.31475830078125,7.1446638107299805,0.8299055099487305,0.045949216932058334,0.14389359951019287,0.0012091898825019598,0.014510278590023518,8.715724127386972e-05,True
250,RN50__attnpool,300_400,0,8,6.223943710327148,7.128609657287598,0.9046659469604492,0.05501813814043999,0.16807739436626434,0.0018137848237529397,0.015719467774033546,8.345653031794292e-05,True
250,RN50__attnpool,300_400,0,9,6.14383602142334,7.118130683898926,0.9742946624755859,0.06892382353544235,0.182587668299675,0.0012091898825019598,0.015719467774033546,7.938926261462366e-05,True
250,RN50__attnpool,300_400,0,10,6.067724227905273,7.103981971740723,1.0362577438354492,0.0755743682384491,0.20374849438667297,0.0024183797650039196,0.017533253878355026,7.500000000000001e-05,True
250,RN50__attnpool,300_400,0,11,5.999716281890869,7.097355365753174,1.0976390838623047,0.0912938341498375,0.22974607348442078,0.0024183797650039196,0.01692865788936615,7.033683215379003e-05,True
250,RN50__attnpool,300_400,0,12,5.942724227905273,7.090904235839844,1.1481800079345703,0.10036276280879974,0.24304716289043427,0.0018137848237529397,0.01874244399368763,6.545084971874738e-05,True
250,RN50__attnpool,300_400,0,13,5.891108989715576,7.087329387664795,1.1962203979492188,0.1118500605225563,0.2654171884059906,0.0024183797650039196,0.015719467774033546,6.039558454088797e-05,True
250,RN50__attnpool,300_400,0,14,5.8435258865356445,7.081782341003418,1.2382564544677734,0.12212818115949631,0.2817412316799164,0.0036275696475058794,0.015719467774033546,5.522642316338269e-05,True
250,RN50__attnpool,300_400,0,15,5.799182415008545,7.080811500549316,1.2816290855407715,0.1354292631149292,0.2974607050418854,0.0042321644723415375,0.01692865788936615,5.000000000000002e-05,True
250,RN50__attnpool,300_400,0,16,5.765368461608887,7.0774922370910645,1.3121237754821777,0.14147521555423737,0.3016928732395172,0.0042321644723415375,0.01511487364768982,4.4773576836617344e-05,True
250,RN50__attnpool,300_400,0,17,5.731199741363525,7.072872161865234,1.341672420501709,0.15175333619117737,0.3125755786895752,0.005441354587674141,0.015719467774033546,3.9604415459112035e-05,True
250,RN50__attnpool,300_400,0,18,5.704846382141113,7.07554817199707,1.370701789855957,0.15840387344360352,0.3198307156562805,0.005441354587674141,0.01692865788936615,3.4549150281252636e-05,False
250,RN50__attnpool,300_400,0,19,5.679640769958496,7.074138641357422,1.3944978713989258,0.16444982588291168,0.322853684425354,0.004836759530007839,0.01692865788936615,2.966316784621e-05,False
250,RN50__attnpool,300_400,0,20,5.658195972442627,7.073084831237793,1.414888858795166,0.16747279465198517,0.3331318199634552,0.0042321644723415375,0.018137848004698753,2.5000000000000015e-05,False
250,RN50__attnpool,300_400,0,21,5.640947341918945,7.072495460510254,1.4315481185913086,0.17049577832221985,0.3403869569301605,0.005441354587674141,0.016324063763022423,2.0610737385376352e-05,True
250,RN50__attnpool,300_400,0,22,5.627468585968018,7.07199764251709,1.4445290565490723,0.171704962849617,0.343409925699234,0.004836759530007839,0.015719467774033546,1.654346968205711e-05,True
250,RN50__attnpool,300_400,0,23,5.616106986999512,7.071969032287598,1.455862045288086,0.18016929924488068,0.348246693611145,0.006045949645340443,0.016324063763022423,1.2842758726130304e-05,True
250,RN50__attnpool,300_400,0,24,5.607870101928711,7.072651386260986,1.4647812843322754,0.1850060522556305,0.349455863237381,0.004836759530007839,0.017533253878355026,9.549150281252636e-06,False
250,RN50__attnpool,300_400,0,25,5.601235389709473,7.071971893310547,1.4707365036010742,0.1850060522556305,0.3512696623802185,0.004836759530007839,0.01692865788936615,6.698729810778068e-06,False
250,RN50__attnpool,300_400,0,26,5.596860885620117,7.0717315673828125,1.4748706817626953,0.187424436211586,0.3536880314350128,0.005441354587674141,0.016324063763022423,4.322727117869953e-06,True
250,RN50__attnpool,300_400,0,27,5.593973159790039,7.071804046630859,1.4778308868408203,0.18561065196990967,0.35550183057785034,0.005441354587674141,0.015719467774033546,2.447174185242324e-06,False
250,RN50__attnpool,300_400,0,28,5.5923309326171875,7.071820259094238,1.4794893264770508,0.18621523678302765,0.35489723086357117,0.005441354587674141,0.015719467774033546,1.092619963309716e-06,False
250,RN50__attnpool,300_400,0,29,5.591695308685303,7.071789741516113,1.4800944328308105,0.18561065196990967,0.3536880314350128,0.005441354587674141,0.015719467774033546,2.7390523158633003e-07,False
250,RN50__attnpool,300_400,0,30,5.591516494750977,7.071784019470215,1.4802675247192383,0.18561065196990967,0.35489723086357117,0.005441354587674141,0.015719467774033546,0.0,False
1000,RN50__attnpool,300_400,0,1,6.8501811027526855,7.265713691711426,0.41553258895874023,0.018137848004698753,0.06408706307411194,0.0012091898825019598,0.006045949645340443,9.972609476841367e-05,True
1000,RN50__attnpool,300_400,0,2,6.416194915771484,7.170602798461914,0.7544078826904297,0.05441354587674141,0.13966143131256104,0.0036275696475058794,0.013905683532357216,9.890738003669029e-05,True
1000,RN50__attnpool,300_400,0,3,6.1108503341674805,7.118575572967529,1.0077252388000488,0.08464328944683075,0.2212817519903183,0.0018137848237529397,0.013301088474690914,9.755282581475769e-05,True
1000,RN50__attnpool,300_400,0,4,5.843160629272461,7.08601188659668,1.2428512573242188,0.1481257677078247,0.30834341049194336,0.0030229748226702213,0.015719467774033546,9.567727288213003e-05,True
1000,RN50__attnpool,300_400,0,5,5.642146110534668,7.068943977355957,1.426797866821289,0.2001209259033203,0.363966166973114,0.006045949645340443,0.014510278590023518,9.330127018922194e-05,True
1000,RN50__attnpool,300_400,0,6,5.446976661682129,7.063202857971191,1.6162261962890625,0.24909311532974243,0.44377267360687256,0.004836759530007839,0.019951632246375084,9.045084971874738e-05,True
1000,RN50__attnpool,300_400,0,7,5.294801712036133,7.059234619140625,1.7644329071044922,0.2914147675037384,0.4915356934070587,0.004836759530007839,0.02055622823536396,8.715724127386972e-05,True
1000,RN50__attnpool,300_400,0,8,5.148899078369141,7.0600433349609375,1.9111442565917969,0.34280532598495483,0.5380895137786865,0.005441354587674141,0.02237001247704029,8.345653031794292e-05,False
1000,RN50__attnpool,300_400,0,9,5.023554801940918,7.069131851196289,2.045577049255371,0.3778718411922455,0.5792019367218018,0.004836759530007839,0.02055622823536396,7.938926261462366e-05,False
1000,RN50__attnpool,300_400,0,10,4.917537689208984,7.078832149505615,2.161294460296631,0.41051995754241943,0.6172914505004883,0.0036275696475058794,0.021160822361707687,7.500000000000001e-05,False
1000,RN50__attnpool,300_400,0,11,4.813157081604004,7.089953422546387,2.276796340942383,0.45646917819976807,0.65538090467453,0.0042321644723415375,0.02418379858136177,7.033683215379003e-05,False
1000,RN50__attnpool,300_400,0,12,4.721900939941406,7.097704887390137,2.3758039474487305,0.47218865156173706,0.6922612190246582,0.004836759530007839,0.023579202592372894,6.545084971874738e-05,False
1000,RN50__attnpool,300_400,0,13,4.641788482666016,7.110316276550293,2.4685277938842773,0.5108827352523804,0.7134220600128174,0.0036275696475058794,0.02055622823536396,6.039558454088797e-05,False
1000,RN50__attnpool,300_400,0,14,4.568694114685059,7.11915397644043,2.550459861755371,0.5235792398452759,0.7363966107368469,0.004836759530007839,0.022974608466029167,5.522642316338269e-05,False
1000,RN50__attnpool,300_400,0,15,4.511176586151123,7.1268415451049805,2.6156649589538574,0.562877893447876,0.7599758505821228,0.0042321644723415375,0.02055622823536396,5.000000000000002e-05,False
250,RN50__attnpool,300_400,1,1,7.243977069854736,7.381567001342773,0.1375899314880371,0.0018137848237529397,0.011487304233014584,0.0012091898825019598,0.007255139295011759,9.972609476841367e-05,True
250,RN50__attnpool,300_400,1,2,7.026961326599121,7.294358730316162,0.267397403717041,0.006045949645340443,0.027811367064714432,0.0024183797650039196,0.010882709175348282,9.890738003669029e-05,True
250,RN50__attnpool,300_400,1,3,6.840780735015869,7.239427089691162,0.39864635467529297,0.016324063763022423,0.055622734129428864,0.0,0.010882709175348282,9.755282581475769e-05,True
250,RN50__attnpool,300_400,1,4,6.682973861694336,7.199800491333008,0.5168266296386719,0.027811367064714432,0.07980652898550034,0.0012091898825019598,0.012696493417024612,9.567727288213003e-05,True
250,RN50__attnpool,300_400,1,5,6.544582366943359,7.1719183921813965,0.6273360252380371,0.03506650775671005,0.10459492355585098,0.0036275696475058794,0.017533253878355026,9.330127018922194e-05,True
250,RN50__attnpool,300_400,1,6,6.42533016204834,7.149274826049805,0.7239446640014648,0.04836759716272354,0.13059251010417938,0.0036275696475058794,0.016324063763022423,9.045084971874738e-05,True
250,RN50__attnpool,300_400,1,7,6.322636604309082,7.132291316986084,0.809654712677002,0.059250302612781525,0.15659008920192719,0.0042321644723415375,0.017533253878355026,8.715724127386972e-05,True
250,RN50__attnpool,300_400,1,8,6.232843399047852,7.120307922363281,0.8874645233154297,0.06952841579914093,0.17654171586036682,0.006045949645340443,0.018137848004698753,8.345653031794292e-05,True
250,RN50__attnpool,300_400,1,9,6.151612758636475,7.108919143676758,0.9573063850402832,0.08101572096347809,0.20253930985927582,0.0042321644723415375,0.02055622823536396,7.938926261462366e-05,True
250,RN50__attnpool,300_400,1,10,6.0789995193481445,7.100674629211426,1.0216751098632812,0.09189843386411667,0.22551392018795013,0.005441354587674141,0.021160822361707687,7.500000000000001e-05,True
250,RN50__attnpool,300_400,1,11,6.015408992767334,7.0933380126953125,1.0779290199279785,0.10217654705047607,0.23579202592372894,0.004836759530007839,0.021765418350696564,7.033683215379003e-05,True
250,RN50__attnpool,300_400,1,12,5.958505630493164,7.086152076721191,1.1276464462280273,0.10701330751180649,0.25090691447257996,0.005441354587674141,0.02237001247704029,6.545084971874738e-05,True
250,RN50__attnpool,300_400,1,13,5.9060211181640625,7.083538055419922,1.1775169372558594,0.11668682098388672,0.26420798897743225,0.005441354587674141,0.021765418350696564,6.039558454088797e-05,True
250,RN50__attnpool,300_400,1,14,5.859734535217285,7.081334590911865,1.22160005569458,0.1330108940601349,0.26904475688934326,0.005441354587674141,0.021160822361707687,5.522642316338269e-05,True
250,RN50__attnpool,300_400,1,15,5.81483268737793,7.077004432678223,1.262171745300293,0.13966143131256104,0.2841596305370331,0.0042321644723415375,0.021160822361707687,5.000000000000002e-05,True
250,RN50__attnpool,300_400,1,16,5.778936386108398,7.0751447677612305,1.296208381652832,0.14752116799354553,0.2962515354156494,0.0042321644723415375,0.021765418350696564,4.4773576836617344e-05,True
250,RN50__attnpool,300_400,1,17,5.745475769042969,7.074007987976074,1.3285322189331055,0.15054413676261902,0.31136640906333923,0.004836759530007839,0.019951632246375084,3.9604415459112035e-05,True
250,RN50__attnpool,300_400,1,18,5.718389511108398,7.072020053863525,1.353630542755127,0.15417170524597168,0.32103991508483887,0.004836759530007839,0.019347038120031357,3.4549150281252636e-05,True
250,RN50__attnpool,300_400,1,19,5.693821907043457,7.072495460510254,1.3786735534667969,0.16021765768527985,0.32708585262298584,0.0042321644723415375,0.019347038120031357,2.966316784621e-05,False
250,RN50__attnpool,300_400,1,20,5.6745758056640625,7.07352352142334,1.3989477157592773,0.1638452261686325,0.332527220249176,0.0036275696475058794,0.019951632246375084,2.5000000000000015e-05,False
250,RN50__attnpool,300_400,1,21,5.656332492828369,7.070989608764648,1.4146571159362793,0.16505442559719086,0.3391777575016022,0.0036275696475058794,0.019951632246375084,2.0610737385376352e-05,True
250,RN50__attnpool,300_400,1,22,5.641625881195068,7.071249485015869,1.4296236038208008,0.17110036313533783,0.3464328944683075,0.0036275696475058794,0.02055622823536396,1.654346968205711e-05,False
250,RN50__attnpool,300_400,1,23,5.630789756774902,7.071037292480469,1.4402475357055664,0.17049577832221985,0.349455863237381,0.0036275696475058794,0.02055622823536396,1.2842758726130304e-05,False
250,RN50__attnpool,300_400,1,24,5.622459411621094,7.070114612579346,1.447655200958252,0.171704962849617,0.34764209389686584,0.0036275696475058794,0.02055622823536396,9.549150281252636e-06,True
250,RN50__attnpool,300_400,1,25,5.615699291229248,7.070382118225098,1.4546828269958496,0.1741233468055725,0.35308343172073364,0.0036275696475058794,0.021160822361707687,6.698729810778068e-06,False
250,RN50__attnpool,300_400,1,26,5.611100196838379,7.070446968078613,1.4593467712402344,0.17593713104724884,0.354292631149292,0.0030229748226702213,0.021160822361707687,4.322727117869953e-06,False
250,RN50__attnpool,300_400,1,27,5.608637809753418,7.070342063903809,1.4617042541503906,0.17835551500320435,0.35308343172073364,0.0030229748226702213,0.02055622823536396,2.447174185242324e-06,False
250,RN50__attnpool,300_400,1,28,5.607131481170654,7.0704474449157715,1.4633159637451172,0.1795646995306015,0.3536880314350128,0.0030229748226702213,0.02055622823536396,1.092619963309716e-06,False
250,RN50__attnpool,300_400,1,29,5.606339454650879,7.070472717285156,1.4641332626342773,0.18016929924488068,0.3536880314350128,0.0030229748226702213,0.02055622823536396,2.7390523158633003e-07,False
250,RN50__attnpool,300_400,1,30,5.606159210205078,7.070476531982422,1.4643173217773438,0.18016929924488068,0.3536880314350128,0.0030229748226702213,0.02055622823536396,0.0,False
1000,RN50__attnpool,300_400,1,1,6.842207908630371,7.250604629516602,0.40839672088623047,0.027206772938370705,0.07738815248012543,0.0006045949412509799,0.009673519060015678,9.972609476841367e-05,True
1000,RN50__attnpool,300_400,1,2,6.423104286193848,7.166078567504883,0.7429742813110352,0.05259976163506508,0.1432889997959137,0.0012091898825019598,0.014510278590023518,9.890738003669029e-05,True
1000,RN50__attnpool,300_400,1,3,6.108856678009033,7.1113128662109375,1.0024561882019043,0.08887545764446259,0.23276905715465546,0.0024183797650039196,0.015719467774033546,9.755282581475769e-05,True
1000,RN50__attnpool,300_400,1,4,5.862575531005859,7.086389541625977,1.2238140106201172,0.14207981526851654,0.30350667238235474,0.0036275696475058794,0.017533253878355026,9.567727288213003e-05,True
1000,RN50__attnpool,300_400,1,5,5.660581588745117,7.076399326324463,1.4158177375793457,0.1850060522556305,0.3675937354564667,0.0018137848237529397,0.018137848004698753,9.330127018922194e-05,True
1000,RN50__attnpool,300_400,1,6,5.477941513061523,7.067760944366455,1.5898194313049316,0.23821040987968445,0.4165659248828888,0.006045949645340443,0.016324063763022423,9.045084971874738e-05,True
1000,RN50__attnpool,300_400,1,7,5.309046745300293,7.070960521697998,1.761913776397705,0.27690449357032776,0.48790812492370605,0.0036275696475058794,0.01692865788936615,8.715724127386972e-05,False
1000,RN50__attnpool,300_400,1,8,5.15992546081543,7.074599266052246,1.9146738052368164,0.32708585262298584,0.5266022086143494,0.0036275696475058794,0.01874244399368763,8.345653031794292e-05,False
1000,RN50__attnpool,300_400,1,9,5.044984817504883,7.084950923919678,2.039966106414795,0.36819830536842346,0.5804111361503601,0.004836759530007839,0.01874244399368763,7.938926261462366e-05,False
1000,RN50__attnpool,300_400,1,10,4.921441555023193,7.090002059936523,2.16856050491333,0.41475212574005127,0.6160822510719299,0.0036275696475058794,0.018137848004698753,7.500000000000001e-05,False
1000,RN50__attnpool,300_400,1,11,4.8316240310668945,7.099541664123535,2.2679176330566406,0.43349456787109375,0.639661431312561,0.0024183797650039196,0.019347038120031357,7.033683215379003e-05,False
1000,RN50__attnpool,300_400,1,12,4.731296539306641,7.126559257507324,2.3952627182006836,0.47702541947364807,0.6825876832008362,0.0024183797650039196,0.01874244399368763,6.545084971874738e-05,False
1000,RN50__attnpool,300_400,1,13,4.649744987487793,7.124325752258301,2.474580764770508,0.5114873051643372,0.7164450287818909,0.0018137848237529397,0.02055622823536396,6.039558454088797e-05,False
1000,RN50__attnpool,300_400,1,14,4.587894916534424,7.137372016906738,2.5494771003723145,0.5175332427024841,0.7448609471321106,0.0012091898825019598,0.015719467774033546,5.522642316338269e-05,False
250,RN50__attnpool,500_600,0,1,7.3621745109558105,7.511749744415283,0.14957523345947266,0.0012091898825019598,0.007255139295011759,0.0006045949412509799,0.0030229748226702213,9.972609476841367e-05,True
250,RN50__attnpool,500_600,0,2,7.223942756652832,7.489789962768555,0.26584720611572266,0.005441354587674141,0.015719467774033546,0.0,0.0042321644723415375,9.890738003669029e-05,True
