target,window,seed,epoch,learning_rate_condition,current_lr,train_loss,val_loss,gap,train_top1,train_top5,val_top1,val_top5,is_best_epoch
ViT-B-16__block2,500_600,0,4,0.0001,9.567727288213003e-05,7.190333843231201,7.450654029846191,0.26032018661499023,0.008464328944683075,0.028415963053703308,0.0,0.0024183797650039196,False
ViT-B-16__block2,500_600,0,5,0.0001,9.330127018922194e-05,7.131440162658691,7.455334186553955,0.32389402389526367,0.011487304233014584,0.03688029199838638,0.0006045949412509799,0.0018137848237529397,False
ViT-B-16__block2,500_600,0,6,0.0001,9.045084971874738e-05,7.0813398361206055,7.464378833770752,0.3830389976501465,0.012091899290680885,0.040507860481739044,0.0,0.0024183797650039196,False
ViT-B-16__block2,500_600,0,7,0.0001,8.715724127386972e-05,7.031368732452393,7.469817638397217,0.4384489059448242,0.01511487364768982,0.04474002495408058,0.0006045949412509799,0.0030229748226702213,False
ViT-B-16__block2,500_600,0,8,0.0001,8.345653031794292e-05,6.98687219619751,7.474367141723633,0.48749494552612305,0.01692865788936615,0.05078597366809845,0.0012091898825019598,0.0024183797650039196,False
ViT-B-16__block2,500_600,0,9,0.0001,7.938926261462366e-05,6.944563865661621,7.482190132141113,0.5376262664794922,0.021160822361707687,0.06408706307411194,0.0006045949412509799,0.0018137848237529397,False
ViT-B-16__block2,500_600,0,10,0.0001,7.500000000000001e-05,6.907546043395996,7.486021041870117,0.5784749984741211,0.022974608466029167,0.06650544703006744,0.0006045949412509799,0.0030229748226702213,False
ViT-B-16__block2,500_600,0,11,0.0001,7.033683215379003e-05,6.872086524963379,7.491794586181641,0.6197080612182617,0.027206772938370705,0.07436517626047134,0.0012091898825019598,0.0018137848237529397,False
ViT-B-16__block2,500_600,1,1,0.001,0.0009972609476841367,7.292699813842773,7.404402732849121,0.11170291900634766,0.01027811411768198,0.03143893554806709,0.0030229748226702213,0.006045949645340443,True
ViT-B-16__block2,500_600,1,2,0.001,0.0009890738003669028,7.0148091316223145,7.469377517700195,0.45456838607788086,0.029625151306390762,0.06711003929376602,0.0006045949412509799,0.005441354587674141,False
ViT-B-16__block2,500_600,1,3,0.001,0.0009755282581475768,6.813385963439941,7.482860565185547,0.6694746017456055,0.04534462094306946,0.1015719473361969,0.0006045949412509799,0.0024183797650039196,False
ViT-B-16__block2,500_600,1,4,0.001,0.0009567727288213003,6.603321075439453,7.520351886749268,0.9170308113098145,0.06650544703006744,0.14631196856498718,0.0006045949412509799,0.0030229748226702213,False
ViT-B-16__block2,500_600,1,5,0.001,0.0009330127018922195,6.380307197570801,7.55551290512085,1.1752057075500488,0.093712218105793,0.19044740498065948,0.0006045949412509799,0.0036275696475058794,False
ViT-B-16__block2,500_600,1,6,0.001,0.0009045084971874739,6.106683731079102,7.640913486480713,1.5342297554016113,0.12454655766487122,0.26723095774650574,0.0006045949412509799,0.0036275696475058794,False
ViT-B-16__block2,500_600,1,7,0.001,0.0008715724127386972,5.802675247192383,7.73138427734375,1.9287090301513672,0.17291414737701416,0.3331318199634552,0.0012091898825019598,0.0024183797650039196,False
ViT-B-16__block2,500_600,1,8,0.001,0.0008345653031794292,5.485342979431152,7.818787097930908,2.333444118499756,0.2079806625843048,0.39238211512565613,0.0018137848237529397,0.006045949645340443,False
ViT-B-16__block2,500_600,1,9,0.001,0.0007938926261462366,5.141819953918457,7.9598236083984375,2.8180036544799805,0.2648125886917114,0.4679564833641052,0.0006045949412509799,0.0024183797650039196,False
ViT-B-16__block2,500_600,1,1,0.0001,9.972609476841367e-05,7.3753533363342285,7.453679084777832,0.07832574844360352,0.0018137848237529397,0.007859733887016773,0.0006045949412509799,0.0030229748226702213,True
ViT-B-16__block2,500_600,1,2,0.0001,9.890738003669029e-05,7.293891906738281,7.4403886795043945,0.14649677276611328,0.0042321644723415375,0.012091899290680885,0.0006045949412509799,0.0030229748226702213,True
ViT-B-16__block2,500_600,1,3,0.0001,9.755282581475769e-05,7.236166000366211,7.441254615783691,0.20508861541748047,0.006650544237345457,0.02237001247704029,0.0012091898825019598,0.0036275696475058794,False
ViT-B-16__block2,500_600,1,4,0.0001,9.567727288213003e-05,7.177883148193359,7.4476518630981445,0.26976871490478516,0.008464328944683075,0.027811367064714432,0.0012091898825019598,0.0030229748226702213,False
ViT-B-16__block2,500_600,1,5,0.0001,9.330127018922194e-05,7.119973182678223,7.451618194580078,0.33164501190185547,0.014510278590023518,0.0338573157787323,0.0006045949412509799,0.0024183797650039196,False
ViT-B-16__block2,500_600,1,6,0.0001,9.045084971874738e-05,7.066130638122559,7.458128452301025,0.3919978141784668,0.01692865788936615,0.045949216932058334,0.0006045949412509799,0.0030229748226702213,False
ViT-B-16__block2,500_600,1,7,0.0001,8.715724127386972e-05,7.018874645233154,7.463956356048584,0.4450817108154297,0.01874244399368763,0.05259976163506508,0.0006045949412509799,0.0030229748226702213,False
ViT-B-16__block2,500_600,1,8,0.0001,8.345653031794292e-05,6.972581386566162,7.473049163818359,0.5004677772521973,0.019347038120031357,0.057436518371105194,0.0006045949412509799,0.0030229748226702213,False
ViT-B-16__block2,500_600,1,9,0.0001,7.938926261462366e-05,6.9312639236450195,7.479816913604736,0.5485529899597168,0.02055622823536396,0.06711003929376602,0.0012091898825019598,0.0030229748226702213,False
ViT-B-16__block2,500_600,1,10,0.0001,7.500000000000001e-05,6.891988277435303,7.484217643737793,0.5922293663024902,0.0259975828230381,0.07436517626047134,0.0012091898825019598,0.0024183797650039196,False
ViT-B-16__block12,100_200,0,1,0.001,0.0009972609476841367,6.160268783569336,6.922893047332764,0.7626242637634277,0.077992744743824,0.1977025419473648,0.01027811411768198,0.029625151306390762,True
ViT-B-16__block12,100_200,0,2,0.001,0.0009890738003669028,5.575279235839844,6.836001396179199,1.2607221603393555,0.18621523678302765,0.36577993631362915,0.008464328944683075,0.04292624071240425,True
ViT-B-16__block12,100_200,0,3,0.001,0.0009755282581475768,5.1748199462890625,6.792135715484619,1.6173157691955566,0.3077388107776642,0.5139057040214539,0.013301088474690914,0.04534462094306946,True
ViT-B-16__block12,100_200,0,4,0.001,0.0009567727288213003,4.860097885131836,6.779091835021973,1.9189939498901367,0.401451051235199,0.6209189891815186,0.011487304233014584,0.04474002495408058,True
ViT-B-16__block12,100_200,0,5,0.001,0.0009330127018922195,4.6170854568481445,6.7690749168396,2.151989459991455,0.5078597664833069,0.7103990316390991,0.011487304233014584,0.0417170524597168,True
ViT-B-16__block12,100_200,0,6,0.001,0.0009045084971874739,4.430262088775635,6.765028953552246,2.3347668647766113,0.5616686940193176,0.7702539563179016,0.012091899290680885,0.042321644723415375,True
ViT-B-16__block12,100_200,0,7,0.001,0.0008715724127386972,4.2813496589660645,6.7854719161987305,2.504122257232666,0.6172914505004883,0.8077388405799866,0.012091899290680885,0.047763001173734665,False
ViT-B-16__block12,100_200,0,8,0.001,0.0008345653031794292,4.121527671813965,6.791784286499023,2.6702566146850586,0.6704958081245422,0.8591294288635254,0.012696493417024612,0.04534462094306946,False
ViT-B-16__block12,100_200,0,9,0.001,0.0007938926261462366,4.0171661376953125,6.790942668914795,2.7737765312194824,0.7103990316390991,0.876058042049408,0.009673519060015678,0.0417170524597168,False
ViT-B-16__block12,100_200,0,10,0.001,0.00075,3.8970372676849365,6.819852828979492,2.9228155612945557,0.749697744846344,0.9032648205757141,0.012091899290680885,0.04353083670139313,False
ViT-B-16__block12,100_200,0,11,0.001,0.0007033683215379003,3.7792344093322754,6.8174238204956055,3.03818941116333,0.7889963984489441,0.9201934933662415,0.013301088474690914,0.0417170524597168,False
ViT-B-16__block12,100_200,0,12,0.001,0.0006545084971874739,3.6775224208831787,6.815511703491211,3.1379892826080322,0.8125755786895752,0.9395405650138855,0.011487304233014584,0.03929867222905159,False
ViT-B-16__block12,100_200,0,13,0.001,0.0006039558454088797,3.581937313079834,6.8362932205200195,3.2543559074401855,0.8367593884468079,0.9504232406616211,0.007859733887016773,0.03990326449275017,False
ViT-B-16__block12,100_200,0,14,0.001,0.0005522642316338269,3.4841880798339844,6.835723876953125,3.3515357971191406,0.8488513231277466,0.9631197452545166,0.009068924002349377,0.034461911767721176,False
ViT-B-16__block12,100_200,0,1,0.0001,9.972609476841367e-05,7.146860122680664,7.315130233764648,0.16827011108398438,0.005441354587674141,0.01692865788936615,0.0018137848237529397,0.013301088474690914,True
ViT-B-16__block12,100_200,0,2,0.0001,9.890738003669029e-05,6.845524787902832,7.182240962982178,0.3367161750793457,0.011487304233014584,0.04534462094306946,0.004836759530007839,0.017533253878355026,True
ViT-B-16__block12,100_200,0,3,0.0001,9.755282581475769e-05,6.598359107971191,7.092801094055176,0.4944419860839844,0.022974608466029167,0.0912938341498375,0.005441354587674141,0.022974608466029167,True
ViT-B-16__block12,100_200,0,4,0.0001,9.567727288213003e-05,6.3966217041015625,7.032339096069336,0.6357173919677734,0.03748488798737526,0.12877872586250305,0.005441354587674141,0.02660217694938183,True
ViT-B-16__block12,100_200,0,5,0.0001,9.330127018922194e-05,6.228575706481934,6.987887382507324,0.7593116760253906,0.05804111436009407,0.16989117860794067,0.006045949645340443,0.029625151306390762,True
ViT-B-16__block12,100_200,0,6,0.0001,9.045084971874738e-05,6.0859055519104,6.9544677734375,0.8685622215270996,0.08101572096347809,0.2134220153093338,0.007859733887016773,0.03204353153705597,True
ViT-B-16__block12,100_200,0,7,0.0001,8.715724127386972e-05,5.962392807006836,6.926319122314453,0.9639263153076172,0.10096735507249832,0.24546554684638977,0.008464328944683075,0.034461911767721176,True
ViT-B-16__block12,100_200,0,8,0.0001,8.345653031794292e-05,5.856538772583008,6.905755519866943,1.0492167472839355,0.11850060522556305,0.2865779995918274,0.008464328944683075,0.03929867222905159,True
ViT-B-16__block12,100_200,0,9,0.0001,7.938926261462366e-05,5.763933181762695,6.8891496658325195,1.1252164840698242,0.1354292631149292,0.31378477811813354,0.009673519060015678,0.03929867222905159,True
ViT-B-16__block12,100_200,0,10,0.0001,7.500000000000001e-05,5.679163932800293,6.875194549560547,1.196030616760254,0.15054413676261902,0.3355501890182495,0.009673519060015678,0.03990326449275017,True
ViT-B-16__block12,100_200,0,11,0.0001,7.033683215379003e-05,5.604676723480225,6.865263938903809,1.260587215423584,0.17533253133296967,0.36819830536842346,0.011487304233014584,0.042321644723415375,True
ViT-B-16__block12,100_200,0,12,0.0001,6.545084971874738e-05,5.536717414855957,6.85640811920166,1.3196907043457031,0.1977025419473648,0.39419591426849365,0.013301088474690914,0.04353083670139313,True
ViT-B-16__block12,100_200,0,13,0.0001,6.039558454088797e-05,5.476216793060303,6.847734451293945,1.3715176582336426,0.21402661502361298,0.4081015884876251,0.013301088474690914,0.044135428965091705,True
ViT-B-16__block12,100_200,0,14,0.0001,5.522642316338269e-05,5.423113822937012,6.842857360839844,1.419743537902832,0.2291414886713028,0.4316807985305786,0.014510278590023518,0.04474002495408058,True
ViT-B-16__block12,100_200,0,15,0.0001,5.000000000000002e-05,5.373979568481445,6.837749481201172,1.4637699127197266,0.24244257807731628,0.4528416097164154,0.01511487364768982,0.04292624071240425,True
ViT-B-16__block12,100_200,0,16,0.0001,4.4773576836617344e-05,5.332573890686035,6.83404541015625,1.5014715194702148,0.2521160840988159,0.4679564833641052,0.014510278590023518,0.044135428965091705,True
ViT-B-16__block12,100_200,0,17,0.0001,3.9604415459112035e-05,5.294194221496582,6.83015251159668,1.5359582901000977,0.2678355574607849,0.48488515615463257,0.012696493417024612,0.044135428965091705,True
ViT-B-16__block12,100_200,0,18,0.0001,3.4549150281252636e-05,5.265082359313965,6.828795433044434,1.5637130737304688,0.2805320620536804,0.5006046295166016,0.012696493417024612,0.04534462094306946,True
ViT-B-16__block12,100_200,0,19,0.0001,2.966316784621e-05,5.236361503601074,6.827115535736084,1.5907540321350098,0.2938331365585327,0.5084643363952637,0.011487304233014584,0.042321644723415375,True
ViT-B-16__block12,100_200,0,20,0.0001,2.5000000000000015e-05,5.212828636169434,6.827178478240967,1.6143498420715332,0.30048367381095886,0.5229746103286743,0.012696493417024612,0.042321644723415375,False
ViT-B-16__block12,100_200,0,21,0.0001,2.0610737385376352e-05,5.193090915679932,6.824619770050049,1.6315288543701172,0.30350667238235474,0.5308343768119812,0.01027811411768198,0.0417170524597168,True
ViT-B-16__block12,100_200,0,22,0.0001,1.654346968205711e-05,5.177178382873535,6.82310676574707,1.6459283828735352,0.3077388107776642,0.5362756848335266,0.010882709175348282,0.04292624071240425,True
ViT-B-16__block12,100_200,0,23,0.0001,1.2842758726130304e-05,5.1642327308654785,6.822988510131836,1.6587557792663574,0.31318017840385437,0.5386940836906433,0.011487304233014584,0.0417170524597168,True
ViT-B-16__block12,100_200,0,24,0.0001,9.549150281252636e-06,5.155337810516357,6.822739601135254,1.6674017906188965,0.3149939775466919,0.5423216819763184,0.012091899290680885,0.04292624071240425,True
ViT-B-16__block12,100_200,0,25,0.0001,6.698729810778068e-06,5.147598743438721,6.8225603103637695,1.6749615669250488,0.31680774688720703,0.5453446507453918,0.011487304233014584,0.04292624071240425,True
ViT-B-16__block12,100_200,0,26,0.0001,4.322727117869953e-06,5.142512798309326,6.822174072265625,1.6796612739562988,0.3204353153705597,0.5483676195144653,0.011487304233014584,0.04292624071240425,True
ViT-B-16__block12,100_200,0,27,0.0001,2.447174185242324e-06,5.139451026916504,6.822238922119141,1.6827878952026367,0.32164451479911804,0.5513905882835388,0.011487304233014584,0.04292624071240425,False
ViT-B-16__block12,100_200,0,28,0.0001,1.092619963309716e-06,5.137507438659668,6.822166442871094,1.6846590042114258,0.3222491145133972,0.5525997877120972,0.011487304233014584,0.04292624071240425,True
ViT-B-16__block12,100_200,0,29,0.0001,2.7390523158633003e-07,5.1367692947387695,6.822153091430664,1.6853837966918945,0.3222491145133972,0.5525997877120972,0.011487304233014584,0.04292624071240425,True
ViT-B-16__block12,100_200,0,30,0.0001,0.0,5.13654899597168,6.822146415710449,1.6855974197387695,0.3222491145133972,0.5525997877120972,0.011487304233014584,0.04292624071240425,True
ViT-B-16__block12,100_200,1,1,0.001,0.0009972609476841367,6.162403106689453,6.909331321716309,0.7469282150268555,0.08948004990816116,0.2085852473974228,0.005441354587674141,0.03325272351503372,True
ViT-B-16__block12,100_200,1,2,0.001,0.0009890738003669028,5.560290336608887,6.822629928588867,1.2623395919799805,0.19891174137592316,0.37666264176368713,0.010882709175348282,0.03808948025107384,True
ViT-B-16__block12,100_200,1,3,0.001,0.0009755282581475768,5.156425476074219,6.785750389099121,1.6293249130249023,0.3065296411514282,0.5181378722190857,0.009673519060015678,0.04474002495408058,True
ViT-B-16__block12,100_200,1,4,0.001,0.0009567727288213003,4.867499351501465,6.774261474609375,1.9067621231079102,0.39963725209236145,0.6245465874671936,0.012091899290680885,0.04655380919575691,True
ViT-B-16__block12,100_200,1,5,0.001,0.0009330127018922195,4.616480827331543,6.782846450805664,2.166365623474121,0.47702541947364807,0.6940749883651733,0.009068924002349377,0.04353083670139313,False
ViT-B-16__block12,100_200,1,6,0.001,0.0009045084971874739,4.416600227355957,6.787271499633789,2.370671272277832,0.5519951581954956,0.7690447568893433,0.011487304233014584,0.04353083670139313,False
ViT-B-16__block12,100_200,1,7,0.001,0.0008715724127386972,4.263099670410156,6.802046775817871,2.538947105407715,0.603990375995636,0.8095526099205017,0.012091899290680885,0.05018138140439987,False
ViT-B-16__block12,100_200,1,8,0.001,0.0008345653031794292,4.121196746826172,6.813447952270508,2.692251205444336,0.6559855341911316,0.842200756072998,0.009673519060015678,0.045949216932058334,False
ViT-B-16__block12,100_200,1,9,0.001,0.0007938926261462366,3.9992849826812744,6.828047752380371,2.8287627696990967,0.7176541686058044,0.8657799363136292,0.010882709175348282,0.044135428965091705,False
ViT-B-16__block12,100_200,1,10,0.001,0.00075,3.883523464202881,6.837017059326172,2.953493595123291,0.7442563772201538,0.8935913443565369,0.013905683532357216,0.042321644723415375,False
ViT-B-16__block12,100_200,1,11,0.001,0.0007033683215379003,3.7726285457611084,6.867010116577148,3.09438157081604,0.7720677256584167,0.9105199575424194,0.009673519060015678,0.03748488798737526,False
ViT-B-16__block12,100_200,1,12,0.001,0.0006545084971874739,3.667914867401123,6.8690595626831055,3.2011446952819824,0.8125755786895752,0.9353083968162537,0.012696493417024612,0.03808948025107384,False
ViT-B-16__block12,100_200,1,1,0.0001,9.972609476841367e-05,7.143530368804932,7.321926116943359,0.17839574813842773,0.004836759530007839,0.019951632246375084,0.0018137848237529397,0.007255139295011759,True
ViT-B-16__block12,100_200,1,2,0.0001,9.890738003669029e-05,6.837496757507324,7.183534145355225,0.3460373878479004,0.011487304233014584,0.05380894988775253,0.0030229748226702213,0.013905683532357216,True
ViT-B-16__block12,100_200,1,3,0.0001,9.755282581475769e-05,6.587413311004639,7.0915679931640625,0.5041546821594238,0.029625151306390762,0.09552600234746933,0.004836759530007839,0.018137848004698753,True
ViT-B-16__block12,100_200,1,4,0.0001,9.567727288213003e-05,6.389692306518555,7.0246262550354,0.6349339485168457,0.04474002495408058,0.13663846254348755,0.007859733887016773,0.025392986834049225,True
ViT-B-16__block12,100_200,1,5,0.0001,9.330127018922194e-05,6.22081184387207,6.978794574737549,0.7579827308654785,0.06650544703006744,0.17593713104724884,0.010882709175348282,0.027206772938370705,True
ViT-B-16__block12,100_200,1,6,0.0001,9.045084971874738e-05,6.078392028808594,6.944554328918457,0.8661623001098633,0.08282950520515442,0.22067715227603912,0.01027811411768198,0.029625151306390762,True
ViT-B-16__block12,100_200,1,7,0.0001,8.715724127386972e-05,5.954520225524902,6.918233871459961,0.9637136459350586,0.11366385221481323,0.26118502020835876,0.011487304233014584,0.0338573157787323,True
ViT-B-16__block12,100_200,1,8,0.0001,8.345653031794292e-05,5.84855842590332,6.899751663208008,1.0511932373046875,0.13180169463157654,0.30108827352523804,0.013905683532357216,0.03627569600939751,True
ViT-B-16__block12,100_200,1,9,0.0001,7.938926261462366e-05,5.754445552825928,6.884243965148926,1.129798412322998,0.15175333619117737,0.32648128271102905,0.013301088474690914,0.03929867222905159,True
ViT-B-16__block12,100_200,1,10,0.0001,7.500000000000001e-05,5.670562744140625,6.871283531188965,1.2007207870483398,0.16807739436626434,0.3597339987754822,0.013905683532357216,0.038694076240062714,True
ViT-B-16__block12,100_200,1,11,0.0001,7.033683215379003e-05,5.593745231628418,6.860997200012207,1.267251968383789,0.1898428052663803,0.3851269781589508,0.012696493417024612,0.040507860481739044,True
ViT-B-16__block12,100_200,1,12,0.0001,6.545084971874738e-05,5.528714179992676,6.855142116546631,1.326427936553955,0.21221283078193665,0.41233375668525696,0.011487304233014584,0.040507860481739044,True
ViT-B-16__block12,100_200,1,13,0.0001,6.039558454088797e-05,5.467677116394043,6.848442077636719,1.3807649612426758,0.22490932047367096,0.4371221363544464,0.012091899290680885,0.03929867222905159,True
ViT-B-16__block12,100_200,1,14,0.0001,5.522642316338269e-05,5.4123311042785645,6.845937728881836,1.4336066246032715,0.24123337864875793,0.45405080914497375,0.011487304233014584,0.04353083670139313,True
ViT-B-16__block12,100_200,1,15,0.0001,5.000000000000002e-05,5.362929344177246,6.8421430587768555,1.4792137145996094,0.24848851561546326,0.4764208197593689,0.011487304233014584,0.0417170524597168,True
ViT-B-16__block12,100_200,1,16,0.0001,4.4773576836617344e-05,5.3220672607421875,6.8380022048950195,1.515934944152832,0.26118502020835876,0.49032649397850037,0.011487304233014584,0.04474002495408058,True
ViT-B-16__block12,100_200,1,17,0.0001,3.9604415459112035e-05,5.283880233764648,6.835060119628906,1.5511798858642578,0.2732769250869751,0.5,0.012696493417024612,0.04292624071240425,True
ViT-B-16__block12,100_200,1,18,0.0001,3.4549150281252636e-05,5.252260208129883,6.8335137367248535,1.5812535285949707,0.2859733998775482,0.5120919346809387,0.012696493417024612,0.04474002495408058,True
ViT-B-16__block12,100_200,1,19,0.0001,2.966316784621e-05,5.224941253662109,6.832576751708984,1.607635498046875,0.29564693570137024,0.5247883796691895,0.012696493417024612,0.04353083670139313,True
ViT-B-16__block12,100_200,1,20,0.0001,2.5000000000000015e-05,5.2028937339782715,6.83195686340332,1.6290631294250488,0.2992745041847229,0.5308343768119812,0.012696493417024612,0.04111245647072792,True
ViT-B-16__block12,100_200,1,21,0.0001,2.0610737385376352e-05,5.183221340179443,6.830730438232422,1.6475090980529785,0.311970978975296,0.5368803143501282,0.012696493417024612,0.044135428965091705,True
ViT-B-16__block12,100_200,1,22,0.0001,1.654346968205711e-05,5.167242050170898,6.8304595947265625,1.663217544555664,0.31318017840385437,0.5380895137786865,0.012696493417024612,0.04353083670139313,True
ViT-B-16__block12,100_200,1,23,0.0001,1.2842758726130304e-05,5.154537200927734,6.829776287078857,1.675239086151123,0.3198307156562805,0.5477629899978638,0.012696493417024612,0.03990326449275017,True
ViT-B-16__block12,100_200,1,24,0.0001,9.549150281252636e-06,5.1449456214904785,6.829249382019043,1.6843037605285645,0.32708585262298584,0.550786018371582,0.012696493417024612,0.04111245647072792,True
ViT-B-16__block12,100_200,1,25,0.0001,6.698729810778068e-06,5.137763977050781,6.829282283782959,1.6915183067321777,0.327690452337265,0.5519951581954956,0.012696493417024612,0.04292624071240425,False
ViT-B-16__block12,100_200,1,26,0.0001,4.322727117869953e-06,5.13249397277832,6.828980445861816,1.696486473083496,0.3282950520515442,0.5544135570526123,0.012091899290680885,0.04353083670139313,True
ViT-B-16__block12,100_200,1,27,0.0001,2.447174185242324e-06,5.1294755935668945,6.829049110412598,1.6995735168457031,0.3301088511943817,0.5562273263931274,0.012696493417024612,0.04353083670139313,False
ViT-B-16__block12,100_200,1,28,0.0001,1.092619963309716e-06,5.127771377563477,6.829067230224609,1.7012958526611328,0.3307134211063385,0.5562273263931274,0.012091899290680885,0.04353083670139313,False
ViT-B-16__block12,100_200,1,29,0.0001,2.7390523158633003e-07,5.126967430114746,6.829044818878174,1.7020773887634277,0.3307134211063385,0.5562273263931274,0.012091899290680885,0.04353083670139313,False
ViT-B-16__block12,100_200,1,30,0.0001,0.0,5.126768589019775,6.829042434692383,1.7022738456726074,0.3313180208206177,0.5562273263931274,0.012091899290680885,0.04353083670139313,False
ViT-B-16__block12,300_400,0,1,0.001,0.0009972609476841367,6.575193405151367,7.235699653625488,0.6605062484741211,0.07134220004081726,0.155985489487648,0.0030229748226702213,0.013905683532357216,True
ViT-B-16__block12,300_400,0,2,0.001,0.0009890738003669028,5.965023994445801,7.141073703765869,1.1760497093200684,0.14268440008163452,0.2914147675037384,0.0036275696475058794,0.016324063763022423,True
ViT-B-16__block12,300_400,0,3,0.001,0.0009755282581475768,5.593894004821777,7.107067108154297,1.5131731033325195,0.23095527291297913,0.4298669993877411,0.0036275696475058794,0.01692865788936615,True
ViT-B-16__block12,300_400,0,4,0.001,0.0009567727288213003,5.309430122375488,7.100663185119629,1.7912330627441406,0.3149939775466919,0.5266022086143494,0.006045949645340443,0.015719467774033546,True
ViT-B-16__block12,300_400,0,5,0.001,0.0009330127018922195,5.073193550109863,7.088879108428955,2.015685558319092,0.39661428332328796,0.5931076407432556,0.004836759530007839,0.01692865788936615,True
ViT-B-16__block12,300_400,0,6,0.001,0.0009045084971874739,4.8758625984191895,7.095391273498535,2.2195286750793457,0.4667472839355469,0.6692866086959839,0.006650544237345457,0.021160822361707687,False
ViT-B-16__block12,300_400,0,7,0.001,0.0008715724127386972,4.70122766494751,7.100458145141602,2.399230480194092,0.5296251773834229,0.7261185050010681,0.004836759530007839,0.017533253878355026,False
ViT-B-16__block12,300_400,0,8,0.001,0.0008345653031794292,4.5389323234558105,7.123315811157227,2.584383487701416,0.5816203355789185,0.7750906944274902,0.0042321644723415375,0.016324063763022423,False
ViT-B-16__block12,300_400,0,9,0.001,0.0007938926261462366,4.399439811706543,7.122448444366455,2.723008632659912,0.6420798301696777,0.7992745041847229,0.006045949645340443,0.019951632246375084,False
ViT-B-16__block12,300_400,0,10,0.001,0.00075,4.263310432434082,7.1432085037231445,2.8798980712890625,0.6753325462341309,0.8355501890182495,0.006650544237345457,0.021765418350696564,False
ViT-B-16__block12,300_400,0,11,0.001,0.0007033683215379003,4.129912376403809,7.155220985412598,3.025308609008789,0.712212860584259,0.8621523976325989,0.004836759530007839,0.014510278590023518,False
ViT-B-16__block12,300_400,0,12,0.001,0.0006545084971874739,3.995911121368408,7.155705451965332,3.159794330596924,0.740024209022522,0.8935913443565369,0.006045949645340443,0.015719467774033546,False
ViT-B-16__block12,300_400,0,13,0.001,0.0006039558454088797,3.8689794540405273,7.171849250793457,3.3028697967529297,0.7817412614822388,0.905078649520874,0.004836759530007839,0.019347038120031357,False
ViT-B-16__block12,300_400,0,1,0.0001,9.972609476841367e-05,7.2674150466918945,7.447879791259766,0.1804647445678711,0.0036275696475058794,0.014510278590023518,0.0006045949412509799,0.007255139295011759,True
ViT-B-16__block12,300_400,0,2,0.0001,9.890738003669029e-05,7.026965618133545,7.373467922210693,0.34650230407714844,0.009673519060015678,0.029625151306390762,0.0018137848237529397,0.008464328944683075,True
ViT-B-16__block12,300_400,0,3,0.0001,9.755282581475769e-05,6.81675910949707,7.320943832397461,0.5041847229003906,0.01511487364768982,0.05259976163506508,0.0024183797650039196,0.008464328944683075,True
ViT-B-16__block12,300_400,0,4,0.0001,9.567727288213003e-05,6.637269973754883,7.279675483703613,0.6424055099487305,0.027206772938370705,0.0834341049194336,0.0024183797650039196,0.010882709175348282,True
ViT-B-16__block12,300_400,0,5,0.0001,9.330127018922194e-05,6.487211227416992,7.249321937561035,0.762110710144043,0.042321644723415375,0.13059251010417938,0.0024183797650039196,0.012696493417024612,True
ViT-B-16__block12,300_400,0,6,0.0001,9.045084971874738e-05,6.357845306396484,7.221944808959961,0.8640995025634766,0.061064090579748154,0.15659008920192719,0.0018137848237529397,0.012696493417024612,True
ViT-B-16__block12,300_400,0,7,0.0001,8.715724127386972e-05,6.242597579956055,7.20234489440918,0.959747314453125,0.08403869718313217,0.187424436211586,0.0024183797650039196,0.012696493417024612,True
ViT-B-16__block12,300_400,0,8,0.0001,8.345653031794292e-05,6.145482063293457,7.185234546661377,1.03975248336792,0.09915357083082199,0.21402661502361298,0.0024183797650039196,0.012696493417024612,True
ViT-B-16__block12,300_400,0,9,0.0001,7.938926261462366e-05,6.060636520385742,7.172270774841309,1.1116342544555664,0.11547763645648956,0.23760581016540527,0.0030229748226702213,0.013905683532357216,True
ViT-B-16__block12,300_400,0,10,0.0001,7.500000000000001e-05,5.981144905090332,7.1592864990234375,1.1781415939331055,0.12152358144521713,0.2738814949989319,0.0018137848237529397,0.018137848004698753,True
ViT-B-16__block12,300_400,0,11,0.0001,7.033683215379003e-05,5.911351203918457,7.15086555480957,1.2395143508911133,0.1354292631149292,0.3016928732395172,0.0036275696475058794,0.01692865788936615,True
ViT-B-16__block12,300_400,0,12,0.0001,6.545084971874738e-05,5.850239276885986,7.141236305236816,1.29099702835083,0.15417170524597168,0.32889965176582336,0.0030229748226702213,0.017533253878355026,True
ViT-B-16__block12,300_400,0,13,0.0001,6.039558454088797e-05,5.795391082763672,7.136862277984619,1.3414711952209473,0.16807739436626434,0.3488512933254242,0.0036275696475058794,0.01692865788936615,True
ViT-B-16__block12,300_400,0,14,0.0001,5.522642316338269e-05,5.747228622436523,7.132322311401367,1.3850936889648438,0.17775091528892517,0.3694075047969818,0.0042321644723415375,0.01692865788936615,True
ViT-B-16__block12,300_400,0,15,0.0001,5.000000000000002e-05,5.701573848724365,7.12886905670166,1.427295207977295,0.18923822045326233,0.38452237844467163,0.0036275696475058794,0.019347038120031357,True
ViT-B-16__block12,300_400,0,16,0.0001,4.4773576836617344e-05,5.663547039031982,7.125543117523193,1.461996078491211,0.20495767891407013,0.3978234827518463,0.004836759530007839,0.01874244399368763,True
