target,window,seed,best_epoch,val_loss,test_loss,top1,top5
RN50__layer3__fov,800_900,1,2,7.4832,5.2973,0.005,0.02
RN50__layer3__fov,800_900,2,2,7.4926,5.2945,0.005,0.03
RN50__layer3__fov,800_900,3,2,7.4652,5.3067,0.0,0.03
RN50__layer3__fov,800_900,4,2,7.4799,5.3085,0.005,0.035
RN50__layer3__fov,900_1000,0,2,7.4852,5.3104,0.0,0.015
RN50__layer3__fov,900_1000,1,2,7.4873,5.3196,0.005,0.01
RN50__layer3__fov,900_1000,2,2,7.4992,5.3054,0.005,0.01
RN50__layer3__fov,900_1000,3,2,7.4654,5.3166,0.005,0.005
RN50__layer3__fov,900_1000,4,2,7.4849,5.3019,0.01,0.03
RN50__layer4,0_100,0,16,7.0924,4.4604,0.045,0.19
RN50__layer4,0_100,1,15,7.0915,4.5472,0.065,0.2
RN50__layer4,0_100,2,16,7.0895,4.4952,0.06,0.2
RN50__layer4,0_100,3,14,7.1061,4.4391,0.08,0.205
RN50__layer4,0_100,4,17,7.0463,4.4844,0.08,0.195
RN50__layer4,100_200,0,23,6.1911,2.9848,0.245,0.595
RN50__layer4,100_200,1,27,6.1192,2.9614,0.27,0.615
RN50__layer4,100_200,2,26,6.1739,2.9936,0.255,0.575
RN50__layer4,100_200,3,32,6.1769,2.9497,0.26,0.605
RN50__layer4,100_200,4,25,6.1788,3.0061,0.255,0.58
RN50__layer4,200_300,0,23,6.1678,3.0349,0.255,0.575
RN50__layer4,200_300,1,22,6.1806,3.0565,0.24,0.56
RN50__layer4,200_300,2,20,6.1795,3.0685,0.235,0.565
RN50__layer4,200_300,3,24,6.196,3.0179,0.255,0.59
RN50__layer4,200_300,4,21,6.1967,3.0722,0.255,0.555
RN50__layer4,300_400,0,15,6.7378,3.6638,0.145,0.4
RN50__layer4,300_400,1,15,6.7563,3.668,0.15,0.425
RN50__layer4,300_400,2,16,6.7283,3.6066,0.155,0.445
RN50__layer4,300_400,3,17,6.7477,3.6237,0.165,0.44
RN50__layer4,300_400,4,16,6.7886,3.6429,0.14,0.39
RN50__layer4,400_500,0,12,7.2017,4.4173,0.065,0.255
RN50__layer4,400_500,1,12,7.1799,4.3333,0.08,0.285
RN50__layer4,400_500,2,12,7.199,4.3843,0.075,0.235
RN50__layer4,400_500,3,13,7.1988,4.3655,0.065,0.225
RN50__layer4,400_500,4,10,7.171,4.4036,0.065,0.245
RN50__layer4,500_600,0,6,7.4342,5.0692,0.015,0.08
RN50__layer4,500_600,1,6,7.4518,5.0368,0.02,0.055
RN50__layer4,500_600,2,6,7.4212,5.013,0.01,0.085
RN50__layer4,500_600,3,6,7.4249,5.0304,0.015,0.095
RN50__layer4,500_600,4,5,7.4102,5.0926,0.02,0.065
RN50__layer4,600_700,0,3,7.4599,5.2319,0.0,0.01
RN50__layer4,600_700,1,3,7.4741,5.2381,0.01,0.045
RN50__layer4,600_700,2,4,7.4738,5.1849,0.0,0.04
RN50__layer4,600_700,3,3,7.4533,5.2073,0.005,0.04
RN50__layer4,600_700,4,5,7.4346,5.1991,0.015,0.065
RN50__layer4,700_800,0,2,7.504,5.301,0.005,0.025
RN50__layer4,700_800,1,3,7.4906,5.325,0.005,0.025
RN50__layer4,700_800,2,3,7.4843,5.2801,0.0,0.03
RN50__layer4,700_800,3,2,7.4872,5.3029,0.015,0.035
RN50__layer4,700_800,4,3,7.4632,5.2848,0.0,0.025
RN50__layer4,800_900,0,2,7.4836,5.3007,0.01,0.025
RN50__layer4,800_900,1,2,7.4864,5.3198,0.0,0.02
RN50__layer4,800_900,2,2,7.4829,5.3015,0.0,0.02
RN50__layer4,800_900,3,2,7.4812,5.3104,0.01,0.025
RN50__layer4,800_900,4,2,7.4804,5.3106,0.015,0.035
RN50__layer4,900_1000,0,2,7.4987,5.31,0.005,0.02
RN50__layer4,900_1000,1,2,7.4953,5.3348,0.005,0.04
RN50__layer4,900_1000,2,2,7.4823,5.3241,0.0,0.025
RN50__layer4,900_1000,3,2,7.4789,5.3102,0.005,0.035
RN50__layer4,900_1000,4,2,7.491,5.3152,0.005,0.025
RN50__layer4__fov,0_100,0,16,7.0869,4.3729,0.06,0.23
RN50__layer4__fov,0_100,1,17,7.1091,4.4582,0.07,0.205
RN50__layer4__fov,0_100,2,16,7.0731,4.4651,0.04,0.22
RN50__layer4__fov,0_100,3,16,7.0904,4.4205,0.07,0.225
RN50__layer4__fov,0_100,4,16,7.0274,4.446,0.05,0.205
RN50__layer4__fov,100_200,0,28,6.1495,2.8942,0.28,0.605
RN50__layer4__fov,100_200,1,31,6.1042,2.8884,0.265,0.605
RN50__layer4__fov,100_200,2,26,6.114,2.9314,0.275,0.59
RN50__layer4__fov,100_200,3,32,6.1483,2.9001,0.28,0.595
RN50__layer4__fov,100_200,4,25,6.1571,2.9485,0.29,0.615
RN50__layer4__fov,200_300,0,23,6.1532,2.977,0.29,0.61
RN50__layer4__fov,200_300,1,27,6.1628,2.9489,0.285,0.585
RN50__layer4__fov,200_300,2,25,6.1422,2.9775,0.28,0.59
RN50__layer4__fov,200_300,3,24,6.1973,2.9421,0.295,0.59
RN50__layer4__fov,200_300,4,28,6.1873,2.9352,0.3,0.595
RN50__layer4__fov,300_400,0,15,6.723,3.6365,0.155,0.435
RN50__layer4__fov,300_400,1,15,6.7531,3.6207,0.135,0.385
RN50__layer4__fov,300_400,2,16,6.7229,3.6172,0.155,0.39
RN50__layer4__fov,300_400,3,15,6.7427,3.6661,0.125,0.385
RN50__layer4__fov,300_400,4,16,6.791,3.622,0.15,0.405
RN50__layer4__fov,400_500,0,12,7.207,4.3871,0.095,0.235
RN50__layer4__fov,400_500,1,12,7.1647,4.362,0.09,0.275
RN50__layer4__fov,400_500,2,12,7.2033,4.3194,0.085,0.225
RN50__layer4__fov,400_500,3,11,7.1882,4.4087,0.07,0.21
RN50__layer4__fov,400_500,4,12,7.1862,4.3097,0.09,0.25
RN50__layer4__fov,500_600,0,5,7.4281,5.0611,0.02,0.065
RN50__layer4__fov,500_600,1,6,7.4658,5.0128,0.005,0.11
RN50__layer4__fov,500_600,2,5,7.4265,5.0228,0.02,0.075
RN50__layer4__fov,500_600,3,6,7.4249,5.0484,0.015,0.06
RN50__layer4__fov,500_600,4,6,7.4279,5.0249,0.02,0.075
RN50__layer4__fov,600_700,0,3,7.4523,5.2393,0.02,0.06
RN50__layer4__fov,600_700,1,3,7.472,5.2241,0.01,0.025
RN50__layer4__fov,600_700,2,4,7.4578,5.1729,0.005,0.03
RN50__layer4__fov,600_700,3,3,7.4564,5.2045,0.005,0.05
RN50__layer4__fov,600_700,4,6,7.4418,5.1769,0.01,0.055
RN50__layer4__fov,700_800,0,2,7.4912,5.3097,0.0,0.03
RN50__layer4__fov,700_800,1,3,7.4741,5.2947,0.005,0.045
RN50__layer4__fov,700_800,2,2,7.4861,5.274,0.01,0.03
RN50__layer4__fov,700_800,3,2,7.4652,5.3212,0.015,0.025
RN50__layer4__fov,700_800,4,3,7.4595,5.2906,0.01,0.03
RN50__layer4__fov,800_900,0,2,7.4924,5.2975,0.005,0.03
RN50__layer4__fov,800_900,1,2,7.4908,5.307,0.005,0.035
RN50__layer4__fov,800_900,2,2,7.4783,5.3089,0.005,0.02
RN50__layer4__fov,800_900,3,2,7.4813,5.3222,0.01,0.025
RN50__layer4__fov,800_900,4,3,7.4668,5.3052,0.01,0.045
RN50__layer4__fov,900_1000,0,2,7.4899,5.3102,0.005,0.05
RN50__layer4__fov,900_1000,1,2,7.4991,5.318,0.005,0.03
RN50__layer4__fov,900_1000,2,2,7.4926,5.3104,0.005,0.02
RN50__layer4__fov,900_1000,3,2,7.4768,5.351,0.01,0.03
RN50__layer4__fov,900_1000,4,2,7.4741,5.3193,0.015,0.035
RN50__stem,0_100,0,11,7.1281,4.6757,0.01,0.13
RN50__stem,0_100,1,12,7.1345,4.6589,0.04,0.145
RN50__stem,0_100,2,13,7.1153,4.6108,0.025,0.145
RN50__stem,0_100,3,13,7.1324,4.6617,0.03,0.16
RN50__stem,0_100,4,18,7.1207,4.5068,0.045,0.17
RN50__stem,100_200,0,26,6.7488,3.6514,0.145,0.395
RN50__stem,100_200,1,33,6.7361,3.6606,0.135,0.405
RN50__stem,100_200,2,29,6.7416,3.7426,0.125,0.37
RN50__stem,100_200,3,27,6.8101,3.6995,0.12,0.38
RN50__stem,100_200,4,28,6.7197,3.6215,0.14,0.43
RN50__stem,200_300,0,26,6.8133,3.99,0.06,0.275
RN50__stem,200_300,1,25,6.8051,3.9722,0.09,0.305
RN50__stem,200_300,2,25,6.825,3.9984,0.085,0.275
RN50__stem,200_300,3,25,6.7693,3.9892,0.075,0.29
RN50__stem,200_300,4,26,6.8115,4.0202,0.085,0.27
RN50__stem,300_400,0,11,7.2125,4.7438,0.04,0.165
RN50__stem,300_400,1,13,7.1988,4.6474,0.045,0.14
RN50__stem,300_400,2,11,7.2533,4.7338,0.035,0.135
RN50__stem,300_400,3,13,7.2016,4.6883,0.06,0.155
RN50__stem,300_400,4,11,7.2546,4.7581,0.065,0.145
RN50__stem,400_500,0,9,7.3975,5.1153,0.005,0.105
RN50__stem,400_500,1,9,7.3648,5.133,0.015,0.06
RN50__stem,400_500,2,10,7.3686,5.1046,0.02,0.11
RN50__stem,400_500,3,9,7.3739,5.1158,0.01,0.045
RN50__stem,400_500,4,9,7.3857,5.1189,0.005,0.07
RN50__stem,500_600,0,8,7.4551,5.2645,0.0,0.035
RN50__stem,500_600,1,9,7.4405,5.2542,0.01,0.045
RN50__stem,500_600,2,9,7.4488,5.2489,0.0,0.035
RN50__stem,500_600,3,8,7.4463,5.2577,0.01,0.04
RN50__stem,500_600,4,9,7.4429,5.26,0.005,0.03
RN50__stem,600_700,0,8,7.4613,5.2894,0.005,0.04
RN50__stem,600_700,1,7,7.4548,5.2864,0.005,0.035
RN50__stem,600_700,2,8,7.4651,5.2855,0.005,0.045
RN50__stem,600_700,3,7,7.4571,5.2871,0.01,0.035
RN50__stem,600_700,4,9,7.4665,5.2958,0.005,0.025
RN50__stem,700_800,0,8,7.4813,5.2945,0.005,0.02
RN50__stem,700_800,1,7,7.4748,5.3029,0.005,0.025
RN50__stem,700_800,2,8,7.475,5.2951,0.005,0.02
RN50__stem,700_800,3,9,7.4714,5.2924,0.01,0.015
RN50__stem,700_800,4,8,7.4591,5.3052,0.005,0.025
RN50__stem,800_900,0,8,7.467,5.2986,0.015,0.04
RN50__stem,800_900,1,7,7.4512,5.2993,0.01,0.025
RN50__stem,800_900,2,8,7.4696,5.2918,0.005,0.02
RN50__stem,800_900,3,9,7.473,5.2898,0.005,0.03
RN50__stem,800_900,4,8,7.4818,5.3038,0.005,0.025
RN50__stem,900_1000,0,8,7.474,5.3079,0.01,0.02
RN50__stem,900_1000,1,7,7.4684,5.3062,0.0,0.025
RN50__stem,900_1000,2,8,7.4637,5.3039,0.005,0.02
RN50__stem,900_1000,3,9,7.468,5.3034,0.005,0.025
RN50__stem,900_1000,4,8,7.4557,5.3014,0.005,0.035
RN50__stem__fov,0_100,0,11,7.1029,4.6072,0.025,0.14
RN50__stem__fov,0_100,1,12,7.1091,4.5655,0.04,0.15
RN50__stem__fov,0_100,2,13,7.0948,4.5537,0.045,0.185
RN50__stem__fov,0_100,3,13,7.1029,4.5928,0.015,0.145
RN50__stem__fov,0_100,4,17,7.1018,4.449,0.03,0.19
RN50__stem__fov,100_200,0,26,6.7092,3.5749,0.145,0.41
RN50__stem__fov,100_200,1,32,6.6746,3.5529,0.135,0.43
RN50__stem__fov,100_200,2,35,6.6609,3.5844,0.13,0.42
RN50__stem__fov,100_200,3,27,6.7522,3.6244,0.17,0.42
RN50__stem__fov,100_200,4,38,6.6592,3.539,0.14,0.435
RN50__stem__fov,200_300,0,25,6.7658,3.946,0.075,0.275
RN50__stem__fov,200_300,1,24,6.7619,3.8932,0.09,0.29
RN50__stem__fov,200_300,2,25,6.7737,3.9136,0.09,0.27
RN50__stem__fov,200_300,3,25,6.7183,3.8983,0.1,0.29
RN50__stem__fov,200_300,4,26,6.774,3.9679,0.1,0.295
RN50__stem__fov,300_400,0,12,7.2059,4.6877,0.05,0.155
RN50__stem__fov,300_400,1,13,7.2115,4.6098,0.04,0.155
RN50__stem__fov,300_400,2,11,7.2324,4.7131,0.05,0.15
RN50__stem__fov,300_400,3,13,7.1707,4.6632,0.055,0.195
RN50__stem__fov,300_400,4,11,7.2693,4.7171,0.045,0.195
RN50__stem__fov,400_500,0,9,7.3846,5.1153,0.01,0.095
RN50__stem__fov,400_500,1,9,7.3682,5.1243,0.005,0.05
RN50__stem__fov,400_500,2,11,7.3594,5.083,0.02,0.105
RN50__stem__fov,400_500,3,9,7.3683,5.1165,0.01,0.09
RN50__stem__fov,400_500,4,9,7.3861,5.129,0.01,0.025
RN50__stem__fov,500_600,0,8,7.4484,5.26,0.01,0.045
RN50__stem__fov,500_600,1,7,7.4391,5.263,0.01,0.03
RN50__stem__fov,500_600,2,8,7.4579,5.256,0.005,0.02
RN50__stem__fov,500_600,3,9,7.4291,5.2433,0.0,0.035
RN50__stem__fov,500_600,4,9,7.4526,5.2516,0.015,0.03
RN50__stem__fov,600_700,0,8,7.4484,5.283,0.005,0.03
RN50__stem__fov,600_700,1,7,7.4556,5.2866,0.005,0.035
RN50__stem__fov,600_700,2,7,7.4677,5.2919,0.005,0.035
RN50__stem__fov,600_700,3,9,7.4517,5.2809,0.005,0.04
RN50__stem__fov,600_700,4,9,7.4663,5.2838,0.005,0.02
RN50__stem__fov,700_800,0,8,7.4797,5.2928,0.01,0.035
RN50__stem__fov,700_800,1,7,7.4769,5.295,0.005,0.035
RN50__stem__fov,700_800,2,8,7.4796,5.2976,0.0,0.03
RN50__stem__fov,700_800,3,9,7.4725,5.2939,0.005,0.025
RN50__stem__fov,700_800,4,8,7.4771,5.2995,0.005,0.025
RN50__stem__fov,800_900,0,8,7.4647,5.2928,0.005,0.03
RN50__stem__fov,800_900,1,7,7.4533,5.2982,0.015,0.025
RN50__stem__fov,800_900,2,7,7.4663,5.3007,0.005,0.015
RN50__stem__fov,800_900,3,9,7.4599,5.2898,0.005,0.035
RN50__stem__fov,800_900,4,8,7.49,5.2999,0.01,0.025
RN50__stem__fov,900_1000,0,8,7.473,5.298,0.01,0.035
RN50__stem__fov,900_1000,1,7,7.4699,5.3094,0.005,0.035
RN50__stem__fov,900_1000,2,8,7.4597,5.3117,0.005,0.03
RN50__stem__fov,900_1000,3,9,7.4723,5.3001,0.01,0.02
RN50__stem__fov,900_1000,4,8,7.4614,5.3008,0.0,0.015
ViT-B-16__block10,0_100,0,11,7.1615,4.526,0.05,0.155
ViT-B-16__block10,0_100,1,12,7.1513,4.6383,0.035,0.155
ViT-B-16__block10,0_100,2,11,7.1581,4.6355,0.045,0.115
ViT-B-16__block10,0_100,3,14,7.1427,4.5631,0.05,0.16
ViT-B-16__block10,0_100,4,13,7.1309,4.5601,0.045,0.155
ViT-B-16__block10,100_200,0,19,6.3467,3.2104,0.225,0.545
ViT-B-16__block10,100_200,1,27,6.3087,3.175,0.2,0.555
ViT-B-16__block10,100_200,2,20,6.3152,3.2236,0.2,0.55
ViT-B-16__block10,100_200,3,27,6.3137,3.122,0.24,0.585
ViT-B-16__block10,100_200,4,23,6.3622,3.1649,0.205,0.565
ViT-B-16__block10,200_300,0,21,6.3123,3.2433,0.175,0.555
ViT-B-16__block10,200_300,1,21,6.3231,3.2544,0.205,0.535
ViT-B-16__block10,200_300,2,19,6.3449,3.29,0.195,0.525
ViT-B-16__block10,200_300,3,21,6.3757,3.2462,0.205,0.535
ViT-B-16__block10,200_300,4,19,6.3889,3.2507,0.21,0.52
ViT-B-16__block10,300_400,0,16,6.7938,3.7812,0.135,0.39
ViT-B-16__block10,300_400,1,14,6.8268,3.8098,0.14,0.4
ViT-B-16__block10,300_400,2,15,6.8201,3.7251,0.16,0.425
ViT-B-16__block10,300_400,3,15,6.8374,3.8298,0.14,0.38
ViT-B-16__block10,300_400,4,14,6.8872,3.8174,0.12,0.375
ViT-B-16__block10,400_500,0,11,7.246,4.5043,0.06,0.255
ViT-B-16__block10,400_500,1,12,7.1982,4.4508,0.035,0.2
ViT-B-16__block10,400_500,2,11,7.2372,4.4421,0.075,0.23
ViT-B-16__block10,400_500,3,11,7.2105,4.4912,0.085,0.2
ViT-B-16__block10,400_500,4,9,7.2247,4.4968,0.09,0.21
ViT-B-16__block10,500_600,0,5,7.443,5.0767,0.03,0.095
ViT-B-16__block10,500_600,1,4,7.4268,5.1062,0.03,0.09
ViT-B-16__block10,500_600,2,4,7.4353,5.0814,0.005,0.09
ViT-B-16__block10,500_600,3,6,7.4226,5.0082,0.02,0.105
ViT-B-16__block10,500_600,4,4,7.4449,5.0951,0.02,0.11
ViT-B-16__block10,600_700,0,2,7.4627,5.2442,0.01,0.02
ViT-B-16__block10,600_700,1,2,7.4477,5.2559,0.0,0.025
ViT-B-16__block10,600_700,2,3,7.4425,5.2192,0.01,0.045
ViT-B-16__block10,600_700,3,3,7.4589,5.2189,0.005,0.045
ViT-B-16__block10,600_700,4,2,7.4634,5.2514,0.01,0.05
ViT-B-16__block10,700_800,0,2,7.4835,5.2726,0.005,0.025
ViT-B-16__block10,700_800,1,2,7.4699,5.289,0.005,0.025
ViT-B-16__block10,700_800,2,3,7.4791,5.2888,0.005,0.025
ViT-B-16__block10,700_800,3,2,7.476,5.2914,0.005,0.025
ViT-B-16__block10,700_800,4,2,7.4753,5.2829,0.01,0.04
ViT-B-16__block10,800_900,0,2,7.47,5.2915,0.0,0.02
ViT-B-16__block10,800_900,1,2,7.4733,5.3015,0.01,0.025
ViT-B-16__block10,800_900,2,2,7.4796,5.2961,0.0,0.035
ViT-B-16__block10,800_900,3,2,7.4807,5.3147,0.005,0.02
ViT-B-16__block10,800_900,4,2,7.4918,5.2897,0.01,0.045
ViT-B-16__block10,900_1000,0,2,7.484,5.3026,0.005,0.03
ViT-B-16__block10,900_1000,1,2,7.4777,5.3133,0.0,0.03
ViT-B-16__block10,900_1000,2,2,7.4738,5.3223,0.005,0.02
ViT-B-16__block10,900_1000,3,2,7.4819,5.3257,0.015,0.025
ViT-B-16__block10,900_1000,4,2,7.4751,5.3123,0.015,0.03
ViT-B-16__block10__fov,0_100,0,10,7.1431,4.5215,0.045,0.18
ViT-B-16__block10__fov,0_100,1,12,7.1353,4.5511,0.05,0.185
ViT-B-16__block10__fov,0_100,2,12,7.1083,4.5692,0.055,0.18
ViT-B-16__block10__fov,0_100,3,14,7.1131,4.4867,0.055,0.195
ViT-B-16__block10__fov,0_100,4,14,7.1083,4.4999,0.055,0.2
ViT-B-16__block10__fov,100_200,0,23,6.3175,3.0557,0.24,0.61
ViT-B-16__block10__fov,100_200,1,23,6.2717,3.075,0.235,0.595
ViT-B-16__block10__fov,100_200,2,25,6.2745,3.0598,0.24,0.58
ViT-B-16__block10__fov,100_200,3,23,6.2844,3.0814,0.215,0.57
ViT-B-16__block10__fov,100_200,4,23,6.3154,3.0593,0.255,0.56
ViT-B-16__block10__fov,200_300,0,21,6.278,3.168,0.185,0.55
ViT-B-16__block10__fov,200_300,1,24,6.2942,3.1217,0.225,0.545
ViT-B-16__block10__fov,200_300,2,21,6.305,3.1689,0.205,0.53
ViT-B-16__block10__fov,200_300,3,22,6.3272,3.1186,0.245,0.565
ViT-B-16__block10__fov,200_300,4,22,6.3243,3.1447,0.21,0.535
ViT-B-16__block10__fov,300_400,0,16,6.7835,3.7389,0.17,0.395
ViT-B-16__block10__fov,300_400,1,15,6.8233,3.7051,0.135,0.42
ViT-B-16__block10__fov,300_400,2,15,6.7964,3.7142,0.14,0.4
ViT-B-16__block10__fov,300_400,3,15,6.8191,3.7599,0.14,0.4
ViT-B-16__block10__fov,300_400,4,12,6.8954,3.7772,0.125,0.41
ViT-B-16__block10__fov,400_500,0,11,7.2495,4.446,0.065,0.21
ViT-B-16__block10__fov,400_500,1,12,7.1852,4.3657,0.045,0.22
ViT-B-16__block10__fov,400_500,2,9,7.2321,4.4027,0.085,0.245
ViT-B-16__block10__fov,400_500,3,11,7.1978,4.3932,0.07,0.235
ViT-B-16__block10__fov,400_500,4,10,7.2154,4.4191,0.065,0.225
ViT-B-16__block10__fov,500_600,0,5,7.4452,5.0406,0.02,0.075
ViT-B-16__block10__fov,500_600,1,4,7.4448,5.11,0.02,0.06
ViT-B-16__block10__fov,500_600,2,6,7.4267,5.0232,0.01,0.075
ViT-B-16__block10__fov,500_600,3,6,7.4357,5.0417,0.02,0.095
ViT-B-16__block10__fov,500_600,4,4,7.4389,5.0759,0.025,0.075
ViT-B-16__block10__fov,600_700,0,2,7.4758,5.2293,0.0,0.045
ViT-B-16__block10__fov,600_700,1,2,7.4712,5.258,0.0,0.04
ViT-B-16__block10__fov,600_700,2,3,7.4458,5.2147,0.005,0.06
ViT-B-16__block10__fov,600_700,3,3,7.4377,5.241,0.005,0.05
ViT-B-16__block10__fov,600_700,4,3,7.4657,5.2181,0.02,0.05
ViT-B-16__block10__fov,700_800,0,2,7.4893,5.2774,0.005,0.03
ViT-B-16__block10__fov,700_800,1,2,7.4775,5.2908,0.01,0.02
ViT-B-16__block10__fov,700_800,2,3,7.4691,5.256,0.0,0.03
ViT-B-16__block10__fov,700_800,3,2,7.4926,5.3076,0.005,0.02
ViT-B-16__block10__fov,700_800,4,2,7.4848,5.2774,0.01,0.05
ViT-B-16__block10__fov,800_900,0,2,7.4928,5.2943,0.0,0.02
ViT-B-16__block10__fov,800_900,1,2,7.4882,5.2889,0.005,0.035
ViT-B-16__block10__fov,800_900,2,2,7.4814,5.2843,0.005,0.055
ViT-B-16__block10__fov,800_900,3,2,7.4805,5.3191,0.005,0.03
ViT-B-16__block10__fov,800_900,4,2,7.4833,5.3047,0.015,0.02
ViT-B-16__block10__fov,900_1000,0,2,7.4898,5.2908,0.005,0.03
ViT-B-16__block10__fov,900_1000,1,2,7.4929,5.2967,0.015,0.025
ViT-B-16__block10__fov,900_1000,2,2,7.4838,5.3013,0.005,0.03
ViT-B-16__block10__fov,900_1000,3,2,7.4973,5.3178,0.0,0.02
ViT-B-16__block10__fov,900_1000,4,2,7.4964,5.3087,0.015,0.045
ViT-B-16__block12,0_100,0,12,7.2457,4.8285,0.015,0.125
ViT-B-16__block12,0_100,1,11,7.2676,4.8715,0.03,0.13
ViT-B-16__block12,0_100,2,11,7.3015,4.866,0.03,0.135
ViT-B-16__block12,0_100,3,10,7.2624,4.8761,0.015,0.11
ViT-B-16__block12,0_100,4,15,7.2421,4.8559,0.04,0.145
ViT-B-16__block12,100_200,0,19,6.6131,3.6006,0.145,0.45
ViT-B-16__block12,100_200,1,18,6.5643,3.622,0.155,0.45
ViT-B-16__block12,100_200,2,20,6.5969,3.6228,0.13,0.46
ViT-B-16__block12,100_200,3,20,6.6106,3.6371,0.085,0.445
ViT-B-16__block12,100_200,4,19,6.5977,3.6276,0.15,0.455
ViT-B-16__block12,200_300,0,21,6.5208,3.4747,0.175,0.47
ViT-B-16__block12,200_300,1,19,6.5766,3.51,0.19,0.455
ViT-B-16__block12,200_300,2,20,6.5746,3.51,0.2,0.455
ViT-B-16__block12,200_300,3,17,6.6096,3.5582,0.17,0.43
ViT-B-16__block12,200_300,4,20,6.6015,3.4824,0.21,0.445
ViT-B-16__block12,300_400,0,14,6.9015,3.9059,0.13,0.365
ViT-B-16__block12,300_400,1,16,6.9392,3.8996,0.105,0.345
ViT-B-16__block12,300_400,2,15,6.9402,3.8935,0.13,0.35
ViT-B-16__block12,300_400,3,14,6.9406,3.8994,0.14,0.345
ViT-B-16__block12,300_400,4,13,6.9514,3.9335,0.135,0.35
ViT-B-16__block12,400_500,0,12,7.3077,4.6229,0.03,0.17
ViT-B-16__block12,400_500,1,12,7.2859,4.588,0.045,0.195
ViT-B-16__block12,400_500,2,10,7.306,4.5689,0.04,0.2
ViT-B-16__block12,400_500,3,11,7.2474,4.5754,0.055,0.195
ViT-B-16__block12,400_500,4,10,7.279,4.599,0.055,0.215
ViT-B-16__block12,500_600,0,3,7.4719,5.2346,0.01,0.05
ViT-B-16__block12,500_600,1,5,7.4877,5.1597,0.01,0.075
ViT-B-16__block12,500_600,2,5,7.459,5.1623,0.01,0.065
ViT-B-16__block12,500_600,3,6,7.4636,5.1229,0.01,0.095
ViT-B-16__block12,500_600,4,7,7.4636,5.085,0.05,0.08
ViT-B-16__block12,600_700,0,3,7.4836,5.2748,0.0,0.02
ViT-B-16__block12,600_700,1,2,7.4999,5.2888,0.0,0.025
ViT-B-16__block12,600_700,2,3,7.4909,5.2306,0.015,0.05
ViT-B-16__block12,600_700,3,2,7.493,5.2569,0.005,0.035
ViT-B-16__block12,600_700,4,2,7.4914,5.2886,0.005,0.055
ViT-B-16__block12,700_800,0,2,7.5273,5.3292,0.0,0.025
ViT-B-16__block12,700_800,1,2,7.5134,5.3182,0.0,0.02
ViT-B-16__block12,700_800,2,2,7.4944,5.2877,0.005,0.035
ViT-B-16__block12,700_800,3,2,7.5007,5.3096,0.005,0.04
ViT-B-16__block12,700_800,4,2,7.4922,5.3179,0.0,0.02
ViT-B-16__block12,800_900,0,2,7.5221,5.3278,0.005,0.02
ViT-B-16__block12,800_900,1,2,7.5081,5.322,0.005,0.025
ViT-B-16__block12,800_900,2,2,7.4804,5.3147,0.015,0.035
ViT-B-16__block12,800_900,3,2,7.5191,5.3038,0.01,0.04
ViT-B-16__block12,800_900,4,2,7.4936,5.3248,0.005,0.03
ViT-B-16__block12,900_1000,0,2,7.5275,5.3375,0.0,0.025
ViT-B-16__block12,900_1000,1,2,7.5119,5.3133,0.005,0.02
ViT-B-16__block12,900_1000,2,2,7.5116,5.3163,0.005,0.025
ViT-B-16__block12,900_1000,3,2,7.5285,5.325,0.005,0.03
ViT-B-16__block12,900_1000,4,2,7.4996,5.339,0.005,0.02
ViT-B-16__block12__fov,0_100,0,10,7.2582,4.831,0.025,0.125
ViT-B-16__block12__fov,0_100,1,11,7.247,4.856,0.04,0.115
ViT-B-16__block12__fov,0_100,2,11,7.2932,4.852,0.025,0.1
ViT-B-16__block12__fov,0_100,3,12,7.2864,4.8411,0.03,0.16
ViT-B-16__block12__fov,0_100,4,15,7.2468,4.8546,0.02,0.095
ViT-B-16__block12__fov,100_200,0,20,6.616,3.62,0.155,0.455
ViT-B-16__block12__fov,100_200,1,17,6.5642,3.6459,0.145,0.425
ViT-B-16__block12__fov,100_200,2,20,6.576,3.5871,0.145,0.47
ViT-B-16__block12__fov,100_200,3,20,6.5805,3.6116,0.135,0.45
ViT-B-16__block12__fov,100_200,4,19,6.5825,3.6105,0.15,0.475
ViT-B-16__block12__fov,200_300,0,21,6.5279,3.4189,0.215,0.505
ViT-B-16__block12__fov,200_300,1,18,6.5442,3.5276,0.19,0.46
ViT-B-16__block12__fov,200_300,2,19,6.5544,3.4696,0.21,0.485
ViT-B-16__block12__fov,200_300,3,21,6.5843,3.4404,0.22,0.465
ViT-B-16__block12__fov,200_300,4,20,6.5704,3.4793,0.23,0.465
ViT-B-16__block12__fov,300_400,0,14,6.8965,3.8959,0.13,0.415
ViT-B-16__block12__fov,300_400,1,15,6.9328,3.8895,0.115,0.38
ViT-B-16__block12__fov,300_400,2,15,6.9328,3.8767,0.14,0.385
ViT-B-16__block12__fov,300_400,3,15,6.9192,3.8904,0.14,0.365
ViT-B-16__block12__fov,300_400,4,13,6.9407,3.9113,0.125,0.395
ViT-B-16__block12__fov,400_500,0,10,7.3008,4.6074,0.02,0.14
ViT-B-16__block12__fov,400_500,1,12,7.2767,4.5392,0.035,0.19
ViT-B-16__block12__fov,400_500,2,10,7.3114,4.5781,0.03,0.18
ViT-B-16__block12__fov,400_500,3,13,7.2478,4.5842,0.04,0.18
