target,window,seed,epoch,weight_decay_condition,current_lr,train_loss,val_loss,gap,train_top1,train_top5,val_top1,val_top5,is_best_epoch
RN50__attnpool,100_200,1,7,0.01,8.715724127386972e-05,5.980183124542236,6.8463544845581055,0.8661713600158691,0.07134220004081726,0.2031438946723938,0.007859733887016773,0.03325272351503372,True
RN50__attnpool,100_200,1,8,0.01,8.345653031794292e-05,5.880305290222168,6.824419021606445,0.9441137313842773,0.08766626566648483,0.22309553623199463,0.009673519060015678,0.034461911767721176,True
RN50__attnpool,100_200,1,9,0.01,7.938926261462366e-05,5.790057182312012,6.807045936584473,1.016988754272461,0.10761789977550507,0.2472793310880661,0.010882709175348282,0.0338573157787323,True
RN50__attnpool,100_200,1,10,0.01,7.500000000000001e-05,5.710549831390381,6.793802261352539,1.0832524299621582,0.11850060522556305,0.27932286262512207,0.010882709175348282,0.03627569600939751,True
RN50__attnpool,100_200,1,11,0.01,7.033683215379003e-05,5.637880325317383,6.784686088562012,1.146805763244629,0.1354292631149292,0.2962515354156494,0.009673519060015678,0.03748488798737526,True
RN50__attnpool,100_200,1,12,0.01,6.545084971874738e-05,5.57661247253418,6.776339530944824,1.1997270584106445,0.14389359951019287,0.3198307156562805,0.01027811411768198,0.03688029199838638,True
RN50__attnpool,100_200,1,13,0.01,6.039558454088797e-05,5.51961612701416,6.767169952392578,1.247553825378418,0.15538090467453003,0.3403869569301605,0.009068924002349377,0.03748488798737526,True
RN50__attnpool,100_200,1,14,0.01,5.522642316338269e-05,5.467807769775391,6.765316009521484,1.2975082397460938,0.16868199408054352,0.3567110300064087,0.009068924002349377,0.03808948025107384,True
RN50__attnpool,100_200,1,15,0.01,5.000000000000002e-05,5.420564651489258,6.760562896728516,1.3399982452392578,0.17654171586036682,0.3694075047969818,0.01027811411768198,0.040507860481739044,True
RN50__attnpool,100_200,1,16,0.01,4.4773576836617344e-05,5.381512641906738,6.756781578063965,1.3752689361572266,0.18561065196990967,0.38452237844467163,0.01027811411768198,0.0417170524597168,True
RN50__attnpool,100_200,1,17,0.01,3.9604415459112035e-05,5.346091270446777,6.7563042640686035,1.4102129936218262,0.19226118922233582,0.4038694202899933,0.009068924002349377,0.03990326449275017,True
RN50__attnpool,100_200,1,18,0.01,3.4549150281252636e-05,5.315834999084473,6.754268646240234,1.4384336471557617,0.20374849438667297,0.4159613251686096,0.009068924002349377,0.042321644723415375,True
RN50__attnpool,100_200,1,19,0.01,2.966316784621e-05,5.289868354797363,6.753067970275879,1.4631996154785156,0.2158403992652893,0.42865779995918274,0.01027811411768198,0.03990326449275017,True
RN50__attnpool,100_200,1,20,0.01,2.5000000000000015e-05,5.268896102905273,6.752477645874023,1.48358154296875,0.21946796774864197,0.4347037672996521,0.009068924002349377,0.0417170524597168,True
RN50__attnpool,100_200,1,21,0.01,2.0610737385376352e-05,5.250479698181152,6.751094818115234,1.500615119934082,0.22853688895702362,0.44619107246398926,0.01027811411768198,0.03990326449275017,True
RN50__attnpool,100_200,1,22,0.01,1.654346968205711e-05,5.234128952026367,6.751859664916992,1.517730712890625,0.23276905715465546,0.45102784037590027,0.009673519060015678,0.042321644723415375,False
RN50__attnpool,100_200,1,23,0.01,1.2842758726130304e-05,5.222032070159912,6.751236915588379,1.5292048454284668,0.23337364196777344,0.4600967466831207,0.010882709175348282,0.0417170524597168,False
RN50__attnpool,100_200,1,24,0.01,9.549150281252636e-06,5.213138580322266,6.750767707824707,1.5376291275024414,0.2339782416820526,0.4607013463973999,0.01027811411768198,0.040507860481739044,True
RN50__attnpool,100_200,1,25,0.01,6.698729810778068e-06,5.205941200256348,6.751011371612549,1.5450701713562012,0.2370012104511261,0.4667472839355469,0.010882709175348282,0.0417170524597168,False
RN50__attnpool,100_200,1,26,0.01,4.322727117869953e-06,5.2008256912231445,6.750996112823486,1.5501704216003418,0.23821040987968445,0.46735188364982605,0.010882709175348282,0.042321644723415375,False
RN50__attnpool,100_200,1,27,0.01,2.447174185242324e-06,5.1978607177734375,6.750922203063965,1.5530614852905273,0.2418379783630371,0.4679564833641052,0.011487304233014584,0.0417170524597168,False
RN50__attnpool,100_200,1,28,0.01,1.092619963309716e-06,5.1962666511535645,6.750865936279297,1.5545992851257324,0.24002419412136078,0.4691656827926636,0.011487304233014584,0.04111245647072792,False
RN50__attnpool,100_200,1,29,0.01,2.7390523158633003e-07,5.195499420166016,6.750870704650879,1.5553712844848633,0.24002419412136078,0.47037485241889954,0.010882709175348282,0.04111245647072792,False
RN50__attnpool,100_200,1,30,0.01,0.0,5.1953125,6.7508745193481445,1.5555620193481445,0.24002419412136078,0.47037485241889954,0.010882709175348282,0.04111245647072792,False
RN50__attnpool,100_200,1,1,0.0001,9.972609476841367e-05,7.12754487991333,7.308076858520508,0.18053197860717773,0.0042321644723415375,0.019347038120031357,0.0018137848237529397,0.008464328944683075,True
RN50__attnpool,100_200,1,2,0.0001,9.890738003669029e-05,6.823355674743652,7.1482062339782715,0.32485055923461914,0.014510278590023518,0.04655380919575691,0.0030229748226702213,0.012696493417024612,True
RN50__attnpool,100_200,1,3,0.0001,9.755282581475769e-05,6.584861755371094,7.0441789627075195,0.4593172073364258,0.022974608466029167,0.077992744743824,0.0036275696475058794,0.015719467774033546,True
RN50__attnpool,100_200,1,4,0.0001,9.567727288213003e-05,6.3943095207214355,6.9689860343933105,0.574676513671875,0.03688029199838638,0.1118500605225563,0.0042321644723415375,0.022974608466029167,True
RN50__attnpool,100_200,1,5,0.0001,9.330127018922194e-05,6.2347798347473145,6.919624328613281,0.6848444938659668,0.04897218942642212,0.1457073837518692,0.006045949645340443,0.02660217694938183,True
RN50__attnpool,100_200,1,6,0.0001,9.045084971874738e-05,6.0979743003845215,6.876712799072266,0.7787384986877441,0.06408706307411194,0.18379686772823334,0.006045949645340443,0.027206772938370705,True
RN50__attnpool,100_200,1,7,0.0001,8.715724127386972e-05,5.980334281921387,6.846382141113281,0.8660478591918945,0.07134220004081726,0.20253930985927582,0.007859733887016773,0.03325272351503372,True
RN50__attnpool,100_200,1,8,0.0001,8.345653031794292e-05,5.880481719970703,6.8244476318359375,0.9439659118652344,0.08766626566648483,0.22309553623199463,0.009673519060015678,0.034461911767721176,True
RN50__attnpool,100_200,1,9,0.0001,7.938926261462366e-05,5.790257453918457,6.80707311630249,1.0168156623840332,0.10761789977550507,0.2472793310880661,0.010882709175348282,0.0338573157787323,True
RN50__attnpool,100_200,1,10,0.0001,7.500000000000001e-05,5.710775375366211,6.793828964233398,1.0830535888671875,0.11850060522556305,0.27932286262512207,0.010882709175348282,0.03627569600939751,True
RN50__attnpool,100_200,1,11,0.0001,7.033683215379003e-05,5.638127326965332,6.7847089767456055,1.1465816497802734,0.13482467830181122,0.2962515354156494,0.009673519060015678,0.03748488798737526,True
RN50__attnpool,100_200,1,12,0.0001,6.545084971874738e-05,5.576882362365723,6.776361465454102,1.199479103088379,0.14389359951019287,0.3198307156562805,0.01027811411768198,0.03688029199838638,True
RN50__attnpool,100_200,1,13,0.0001,6.039558454088797e-05,5.519906997680664,6.767190456390381,1.2472834587097168,0.15538090467453003,0.3403869569301605,0.009068924002349377,0.03748488798737526,True
RN50__attnpool,100_200,1,14,0.0001,5.522642316338269e-05,5.468118667602539,6.765332221984863,1.2972135543823242,0.16868199408054352,0.3567110300064087,0.009068924002349377,0.03808948025107384,True
RN50__attnpool,100_200,1,15,0.0001,5.000000000000002e-05,5.420896530151367,6.760577201843262,1.3396806716918945,0.17654171586036682,0.3694075047969818,0.01027811411768198,0.040507860481739044,True
RN50__attnpool,100_200,1,16,0.0001,4.4773576836617344e-05,5.38185977935791,6.756793975830078,1.374934196472168,0.18561065196990967,0.38452237844467163,0.01027811411768198,0.0417170524597168,True
RN50__attnpool,100_200,1,17,0.0001,3.9604415459112035e-05,5.346454620361328,6.756312847137451,1.409858226776123,0.19226118922233582,0.4032648205757141,0.009068924002349377,0.03990326449275017,True
RN50__attnpool,100_200,1,18,0.0001,3.4549150281252636e-05,5.31620979309082,6.754276275634766,1.4380664825439453,0.2031438946723938,0.41535672545433044,0.009068924002349377,0.042321644723415375,True
RN50__attnpool,100_200,1,19,0.0001,2.966316784621e-05,5.290255546569824,6.753072738647461,1.4628171920776367,0.2158403992652893,0.42865779995918274,0.01027811411768198,0.03990326449275017,True
RN50__attnpool,100_200,1,20,0.0001,2.5000000000000015e-05,5.269292831420898,6.752478122711182,1.4831852912902832,0.21946796774864197,0.4347037672996521,0.009068924002349377,0.0417170524597168,True
RN50__attnpool,100_200,1,21,0.0001,2.0610737385376352e-05,5.250885009765625,6.751093864440918,1.500208854675293,0.22853688895702362,0.44619107246398926,0.01027811411768198,0.03990326449275017,True
RN50__attnpool,100_200,1,22,0.0001,1.654346968205711e-05,5.2345404624938965,6.751858711242676,1.5173182487487793,0.23216445744037628,0.45102784037590027,0.009673519060015678,0.042321644723415375,False
RN50__attnpool,100_200,1,23,0.0001,1.2842758726130304e-05,5.22244930267334,6.75123405456543,1.5287847518920898,0.23337364196777344,0.45949214696884155,0.010882709175348282,0.0417170524597168,False
RN50__attnpool,100_200,1,24,0.0001,9.549150281252636e-06,5.213558673858643,6.750762939453125,1.5372042655944824,0.2339782416820526,0.4607013463973999,0.01027811411768198,0.040507860481739044,True
RN50__attnpool,100_200,1,25,0.0001,6.698729810778068e-06,5.206364631652832,6.751005172729492,1.5446405410766602,0.2370012104511261,0.4667472839355469,0.010882709175348282,0.0417170524597168,False
RN50__attnpool,100_200,1,26,0.0001,4.322727117869953e-06,5.201250076293945,6.750988960266113,1.549738883972168,0.23760581016540527,0.4667472839355469,0.010882709175348282,0.042321644723415375,False
RN50__attnpool,100_200,1,27,0.0001,2.447174185242324e-06,5.198284149169922,6.750913619995117,1.5526294708251953,0.2418379783630371,0.4679564833641052,0.011487304233014584,0.042321644723415375,False
RN50__attnpool,100_200,1,28,0.0001,1.092619963309716e-06,5.196691513061523,6.750860214233398,1.554168701171875,0.24002419412136078,0.4691656827926636,0.011487304233014584,0.04111245647072792,False
RN50__attnpool,100_200,1,29,0.0001,2.7390523158633003e-07,5.195924282073975,6.750864028930664,1.5549397468566895,0.2394195944070816,0.47037485241889954,0.010882709175348282,0.04111245647072792,False
RN50__attnpool,100_200,1,30,0.0001,0.0,5.195737838745117,6.75086784362793,1.5551300048828125,0.24002419412136078,0.47037485241889954,0.010882709175348282,0.0417170524597168,False
RN50__attnpool,300_400,0,1,0.01,9.972609476841367e-05,7.250463008880615,7.40878963470459,0.1583266258239746,0.0024183797650039196,0.01027811411768198,0.0012091898825019598,0.008464328944683075,True
RN50__attnpool,300_400,0,2,0.01,9.890738003669029e-05,7.034641742706299,7.322994709014893,0.28835296630859375,0.004836759530007839,0.02055622823536396,0.0,0.007859733887016773,True
RN50__attnpool,300_400,0,3,0.01,9.755282581475769e-05,6.842758655548096,7.266092300415039,0.42333364486694336,0.008464328944683075,0.04474002495408058,0.0012091898825019598,0.007859733887016773,True
RN50__attnpool,300_400,0,4,0.01,9.567727288213003e-05,6.6810503005981445,7.223597526550293,0.5425472259521484,0.01511487364768982,0.0755743682384491,0.0012091898825019598,0.01027811411768198,True
RN50__attnpool,300_400,0,5,0.01,9.330127018922194e-05,6.542579174041748,7.193457126617432,0.6508779525756836,0.0259975828230381,0.09673519432544708,0.0012091898825019598,0.011487304233014584,True
RN50__attnpool,300_400,0,6,0.01,9.045084971874738e-05,6.419609546661377,7.166319847106934,0.7467103004455566,0.028415963053703308,0.11366385221481323,0.0012091898825019598,0.013301088474690914,True
RN50__attnpool,300_400,0,7,0.01,8.715724127386972e-05,6.312566757202148,7.146523475646973,0.8339567184448242,0.045949216932058334,0.14510278403759003,0.0012091898825019598,0.015719467774033546,True
RN50__attnpool,300_400,0,8,0.01,8.345653031794292e-05,6.22208309173584,7.1303019523620605,0.9082188606262207,0.055622734129428864,0.16444982588291168,0.0018137848237529397,0.014510278590023518,True
RN50__attnpool,300_400,0,9,0.01,7.938926261462366e-05,6.142045497894287,7.119711875915527,0.9776663780212402,0.06469165533781052,0.182587668299675,0.0018137848237529397,0.015719467774033546,True
RN50__attnpool,300_400,0,10,0.01,7.500000000000001e-05,6.06580924987793,7.10539436340332,1.0395851135253906,0.08041112869977951,0.2085852473974228,0.0018137848237529397,0.017533253878355026,True
RN50__attnpool,300_400,0,11,0.01,7.033683215379003e-05,5.997890472412109,7.098639488220215,1.1007490158081055,0.09068924188613892,0.2237001210451126,0.0030229748226702213,0.016324063763022423,True
RN50__attnpool,300_400,0,12,0.01,6.545084971874738e-05,5.940993309020996,7.0921125411987305,1.1511192321777344,0.10036276280879974,0.24244257807731628,0.0030229748226702213,0.017533253878355026,True
RN50__attnpool,300_400,0,13,0.01,6.039558454088797e-05,5.889252662658691,7.088403224945068,1.199150562286377,0.11245466023683548,0.2654171884059906,0.0030229748226702213,0.013905683532357216,True
RN50__attnpool,300_400,0,14,0.01,5.522642316338269e-05,5.841856479644775,7.082942962646484,1.241086483001709,0.12091898918151855,0.2805320620536804,0.004836759530007839,0.016324063763022423,True
RN50__attnpool,300_400,0,15,0.01,5.000000000000002e-05,5.7976226806640625,7.081862449645996,1.2842397689819336,0.13119709491729736,0.2968561053276062,0.004836759530007839,0.015719467774033546,True
RN50__attnpool,300_400,0,16,0.01,4.4773576836617344e-05,5.763930320739746,7.0785393714904785,1.3146090507507324,0.14510278403759003,0.30350667238235474,0.0036275696475058794,0.015719467774033546,True
RN50__attnpool,300_400,0,17,0.01,3.9604415459112035e-05,5.729904651641846,7.073996543884277,1.3440918922424316,0.1487303525209427,0.30834341049194336,0.005441354587674141,0.014510278590023518,True
RN50__attnpool,300_400,0,18,0.01,3.4549150281252636e-05,5.703424453735352,7.07666015625,1.3732357025146484,0.15538090467453003,0.32103991508483887,0.005441354587674141,0.015719467774033546,False
RN50__attnpool,300_400,0,19,0.01,2.966316784621e-05,5.67844295501709,7.075085639953613,1.3966426849365234,0.15779927372932434,0.3234582841396332,0.005441354587674141,0.015719467774033546,False
RN50__attnpool,300_400,0,20,0.01,2.5000000000000015e-05,5.657005310058594,7.0740509033203125,1.4170455932617188,0.1638452261686325,0.3307134211063385,0.004836759530007839,0.015719467774033546,False
RN50__attnpool,300_400,0,21,0.01,2.0610737385376352e-05,5.639723777770996,7.0735273361206055,1.4338035583496094,0.17110036313533783,0.33736398816108704,0.005441354587674141,0.014510278590023518,True
RN50__attnpool,300_400,0,22,0.01,1.654346968205711e-05,5.626349449157715,7.072938919067383,1.446589469909668,0.1747279316186905,0.34461912512779236,0.005441354587674141,0.01511487364768982,True
RN50__attnpool,300_400,0,23,0.01,1.2842758726130304e-05,5.615056991577148,7.072836875915527,1.457779884338379,0.17896009981632233,0.348246693611145,0.005441354587674141,0.016324063763022423,True
RN50__attnpool,300_400,0,24,0.01,9.549150281252636e-06,5.606801509857178,7.073472023010254,1.4666705131530762,0.17896009981632233,0.35247886180877686,0.005441354587674141,0.015719467774033546,False
RN50__attnpool,300_400,0,25,0.01,6.698729810778068e-06,5.600121021270752,7.072809219360352,1.4726881980895996,0.18077388405799866,0.354292631149292,0.004836759530007839,0.014510278590023518,True
RN50__attnpool,300_400,0,26,0.01,4.322727117869953e-06,5.595747947692871,7.072559833526611,1.4768118858337402,0.18137848377227783,0.3561064302921295,0.004836759530007839,0.01511487364768982,True
RN50__attnpool,300_400,0,27,0.01,2.447174185242324e-06,5.592862129211426,7.072610855102539,1.4797487258911133,0.18016929924488068,0.3561064302921295,0.004836759530007839,0.01511487364768982,False
RN50__attnpool,300_400,0,28,0.01,1.092619963309716e-06,5.591224670410156,7.072623252868652,1.481398582458496,0.18077388405799866,0.3573155999183655,0.004836759530007839,0.015719467774033546,False
RN50__attnpool,300_400,0,29,0.01,2.7390523158633003e-07,5.590590953826904,7.0725932121276855,1.4820022583007812,0.18077388405799866,0.3561064302921295,0.004836759530007839,0.01511487364768982,False
RN50__attnpool,300_400,0,30,0.01,0.0,5.5904130935668945,7.072587013244629,1.4821739196777344,0.18077388405799866,0.3561064302921295,0.004836759530007839,0.01511487364768982,False
RN50__attnpool,300_400,0,1,0.0001,9.972609476841367e-05,7.250469207763672,7.408792495727539,0.1583232879638672,0.0024183797650039196,0.01027811411768198,0.0012091898825019598,0.008464328944683075,True
RN50__attnpool,300_400,0,2,0.0001,9.890738003669029e-05,7.034663200378418,7.323000907897949,0.28833770751953125,0.004836759530007839,0.02055622823536396,0.0,0.007859733887016773,True
RN50__attnpool,300_400,0,3,0.0001,9.755282581475769e-05,6.84280252456665,7.266101837158203,0.42329931259155273,0.008464328944683075,0.04474002495408058,0.0012091898825019598,0.007859733887016773,True
RN50__attnpool,300_400,0,4,0.0001,9.567727288213003e-05,6.681119918823242,7.223611831665039,0.5424919128417969,0.01511487364768982,0.0755743682384491,0.0012091898825019598,0.01027811411768198,True
RN50__attnpool,300_400,0,5,0.0001,9.330127018922194e-05,6.542672157287598,7.193475246429443,0.6508030891418457,0.0259975828230381,0.09673519432544708,0.0012091898825019598,0.011487304233014584,True
RN50__attnpool,300_400,0,6,0.0001,9.045084971874738e-05,6.419727325439453,7.1663408279418945,0.7466135025024414,0.028415963053703308,0.11305925250053406,0.0012091898825019598,0.013301088474690914,True
RN50__attnpool,300_400,0,7,0.0001,8.715724127386972e-05,6.312708854675293,7.146544456481934,0.8338356018066406,0.045949216932058334,0.14510278403759003,0.0012091898825019598,0.015719467774033546,True
RN50__attnpool,300_400,0,8,0.0001,8.345653031794292e-05,6.222246170043945,7.130324363708496,0.9080781936645508,0.055622734129428864,0.16444982588291168,0.0018137848237529397,0.014510278590023518,True
RN50__attnpool,300_400,0,9,0.0001,7.938926261462366e-05,6.142229080200195,7.119732856750488,0.977503776550293,0.06469165533781052,0.182587668299675,0.0018137848237529397,0.015719467774033546,True
RN50__attnpool,300_400,0,10,0.0001,7.500000000000001e-05,6.066015243530273,7.105419158935547,1.0394039154052734,0.08041112869977951,0.2085852473974228,0.0018137848237529397,0.017533253878355026,True
RN50__attnpool,300_400,0,11,0.0001,7.033683215379003e-05,5.998120307922363,7.098662376403809,1.1005420684814453,0.09068924188613892,0.2237001210451126,0.0030229748226702213,0.016324063763022423,True
RN50__attnpool,300_400,0,12,0.0001,6.545084971874738e-05,5.941242218017578,7.092136383056641,1.1508941650390625,0.10036276280879974,0.24244257807731628,0.0030229748226702213,0.017533253878355026,True
RN50__attnpool,300_400,0,13,0.0001,6.039558454088797e-05,5.889523506164551,7.0884246826171875,1.1989011764526367,0.11245466023683548,0.2654171884059906,0.0030229748226702213,0.013905683532357216,True
RN50__attnpool,300_400,0,14,0.0001,5.522642316338269e-05,5.842145919799805,7.082962989807129,1.2408170700073242,0.12031439691781998,0.2805320620536804,0.004836759530007839,0.016324063763022423,True
RN50__attnpool,300_400,0,15,0.0001,5.000000000000002e-05,5.79793119430542,7.081878662109375,1.283947467803955,0.13119709491729736,0.2968561053276062,0.004836759530007839,0.015719467774033546,True
RN50__attnpool,300_400,0,16,0.0001,4.4773576836617344e-05,5.764252662658691,7.078556537628174,1.3143038749694824,0.14510278403759003,0.30350667238235474,0.0036275696475058794,0.015719467774033546,True
RN50__attnpool,300_400,0,17,0.0001,3.9604415459112035e-05,5.7302446365356445,7.074012279510498,1.3437676429748535,0.1487303525209427,0.30834341049194336,0.005441354587674141,0.014510278590023518,True
RN50__attnpool,300_400,0,18,0.0001,3.4549150281252636e-05,5.7037763595581055,7.076672554016113,1.3728961944580078,0.15538090467453003,0.32103991508483887,0.005441354587674141,0.015719467774033546,False
RN50__attnpool,300_400,0,19,0.0001,2.966316784621e-05,5.678804397583008,7.075098037719727,1.3962936401367188,0.15719468891620636,0.322853684425354,0.005441354587674141,0.015719467774033546,False
RN50__attnpool,300_400,0,20,0.0001,2.5000000000000015e-05,5.65737771987915,7.074062347412109,1.416684627532959,0.1638452261686325,0.3307134211063385,0.004836759530007839,0.015719467774033546,False
RN50__attnpool,300_400,0,21,0.0001,2.0610737385376352e-05,5.640103816986084,7.0735368728637695,1.4334330558776855,0.17110036313533783,0.33736398816108704,0.005441354587674141,0.014510278590023518,True
RN50__attnpool,300_400,0,22,0.0001,1.654346968205711e-05,5.626734733581543,7.0729475021362305,1.4462127685546875,0.1741233468055725,0.3440145254135132,0.005441354587674141,0.01511487364768982,True
RN50__attnpool,300_400,0,23,0.0001,1.2842758726130304e-05,5.615447998046875,7.072845458984375,1.4573974609375,0.17896009981632233,0.348246693611145,0.005441354587674141,0.016324063763022423,True
RN50__attnpool,300_400,0,24,0.0001,9.549150281252636e-06,5.607196807861328,7.073477745056152,1.4662809371948242,0.17896009981632233,0.35247886180877686,0.005441354587674141,0.015719467774033546,False
RN50__attnpool,300_400,0,25,0.0001,6.698729810778068e-06,5.600520133972168,7.072815418243408,1.4722952842712402,0.18077388405799866,0.354292631149292,0.004836759530007839,0.014510278590023518,True
RN50__attnpool,300_400,0,26,0.0001,4.322727117869953e-06,5.596148490905762,7.072566032409668,1.4764175415039062,0.18137848377227783,0.3561064302921295,0.004836759530007839,0.01511487364768982,True
RN50__attnpool,300_400,0,27,0.0001,2.447174185242324e-06,5.593262672424316,7.0726165771484375,1.479353904724121,0.1795646995306015,0.3561064302921295,0.004836759530007839,0.01511487364768982,False
RN50__attnpool,300_400,0,28,0.0001,1.092619963309716e-06,5.591626167297363,7.072628974914551,1.4810028076171875,0.18077388405799866,0.3573155999183655,0.005441354587674141,0.015719467774033546,False
RN50__attnpool,300_400,0,29,0.0001,2.7390523158633003e-07,5.590991497039795,7.072599411010742,1.4816079139709473,0.18077388405799866,0.3561064302921295,0.004836759530007839,0.01511487364768982,False
RN50__attnpool,300_400,0,30,0.0001,0.0,5.590814590454102,7.072592735290527,1.4817781448364258,0.18077388405799866,0.3561064302921295,0.004836759530007839,0.01511487364768982,False
RN50__attnpool,300_400,1,1,0.01,9.972609476841367e-05,7.243528366088867,7.381393909454346,0.13786554336547852,0.0024183797650039196,0.011487304233014584,0.0024183797650039196,0.009673519060015678,True
RN50__attnpool,300_400,1,2,0.01,9.890738003669029e-05,7.026773452758789,7.2938690185546875,0.26709556579589844,0.006045949645340443,0.02660217694938183,0.004836759530007839,0.009673519060015678,True
RN50__attnpool,300_400,1,3,0.01,9.755282581475769e-05,6.840804100036621,7.238446235656738,0.3976421356201172,0.015719467774033546,0.05320435389876366,0.0018137848237529397,0.009673519060015678,True
RN50__attnpool,300_400,1,4,0.01,9.567727288213003e-05,6.683382511138916,7.197912216186523,0.5145297050476074,0.02660217694938183,0.07496977597475052,0.0018137848237529397,0.016324063763022423,True
RN50__attnpool,300_400,1,5,0.01,9.330127018922194e-05,6.544737815856934,7.169530868530273,0.6247930526733398,0.03567110002040863,0.1039903312921524,0.0036275696475058794,0.018137848004698753,True
RN50__attnpool,300_400,1,6,0.01,9.045084971874738e-05,6.425522804260254,7.146258354187012,0.7207355499267578,0.04353083670139313,0.1330108940601349,0.0042321644723415375,0.019951632246375084,True
RN50__attnpool,300_400,1,7,0.01,8.715724127386972e-05,6.323051452636719,7.128992080688477,0.8059406280517578,0.05864571034908295,0.16082225739955902,0.006650544237345457,0.01874244399368763,True
RN50__attnpool,300_400,1,8,0.01,8.345653031794292e-05,6.233241081237793,7.117148399353027,0.8839073181152344,0.07073760777711868,0.17896009981632233,0.006045949645340443,0.019951632246375084,True
RN50__attnpool,300_400,1,9,0.01,7.938926261462366e-05,6.151683807373047,7.105860710144043,0.9541769027709961,0.08041112869977951,0.19951632618904114,0.006045949645340443,0.021765418350696564,True
RN50__attnpool,300_400,1,10,0.01,7.500000000000001e-05,6.0792341232299805,7.097370147705078,1.0181360244750977,0.09310761839151382,0.2212817519903183,0.004836759530007839,0.021160822361707687,True
RN50__attnpool,300_400,1,11,0.01,7.033683215379003e-05,6.01554012298584,7.089871406555176,1.074331283569336,0.1015719473361969,0.23639662563800812,0.005441354587674141,0.021765418350696564,True
RN50__attnpool,300_400,1,12,0.01,6.545084971874738e-05,5.958460330963135,7.082639694213867,1.1241793632507324,0.11245466023683548,0.24909311532974243,0.004836759530007839,0.021160822361707687,True
RN50__attnpool,300_400,1,13,0.01,6.039558454088797e-05,5.90609073638916,7.079992771148682,1.1739020347595215,0.11789601296186447,0.2623941898345947,0.004836759530007839,0.021765418350696564,True
RN50__attnpool,300_400,1,14,0.01,5.522642316338269e-05,5.859582901000977,7.077868461608887,1.2182855606079102,0.13119709491729736,0.2726723253726959,0.005441354587674141,0.021765418350696564,True
RN50__attnpool,300_400,1,15,0.01,5.000000000000002e-05,5.814788341522217,7.073406219482422,1.258617877960205,0.13845224678516388,0.2859733998775482,0.0042321644723415375,0.021765418350696564,True
RN50__attnpool,300_400,1,16,0.01,4.4773576836617344e-05,5.778843879699707,7.071794509887695,1.2929506301879883,0.14631196856498718,0.2974607050418854,0.0042321644723415375,0.021160822361707687,True
RN50__attnpool,300_400,1,17,0.01,3.9604415459112035e-05,5.745168685913086,7.070487976074219,1.3253192901611328,0.1481257677078247,0.3125755786895752,0.005441354587674141,0.02055622823536396,True
RN50__attnpool,300_400,1,18,0.01,3.4549150281252636e-05,5.718092441558838,7.068499565124512,1.3504071235656738,0.1535671204328537,0.32406288385391235,0.004836759530007839,0.021160822361707687,True
RN50__attnpool,300_400,1,19,0.01,2.966316784621e-05,5.6934332847595215,7.069000720977783,1.3755674362182617,0.16021765768527985,0.3301088511943817,0.0042321644723415375,0.019347038120031357,False
RN50__attnpool,300_400,1,20,0.01,2.5000000000000015e-05,5.674309253692627,7.0700907707214355,1.3957815170288086,0.16565901041030884,0.33494558930397034,0.0042321644723415375,0.02055622823536396,False
RN50__attnpool,300_400,1,21,0.01,2.0610737385376352e-05,5.656040191650391,7.067529201507568,1.4114890098571777,0.1668682098388672,0.3403869569301605,0.0036275696475058794,0.02055622823536396,True
RN50__attnpool,300_400,1,22,0.01,1.654346968205711e-05,5.6413116455078125,7.067738056182861,1.4264264106750488,0.16747279465198517,0.34461912512779236,0.0042321644723415375,0.019951632246375084,False
RN50__attnpool,300_400,1,23,0.01,1.2842758726130304e-05,5.630485534667969,7.067599296569824,1.4371137619018555,0.17291414737701416,0.35006046295166016,0.0042321644723415375,0.019951632246375084,False
RN50__attnpool,300_400,1,24,0.01,9.549150281252636e-06,5.622248649597168,7.066799163818359,1.4445505142211914,0.17049577832221985,0.34764209389686584,0.0036275696475058794,0.02055622823536396,True
RN50__attnpool,300_400,1,25,0.01,6.698729810778068e-06,5.615439414978027,7.067056655883789,1.4516172409057617,0.17291414737701416,0.35006046295166016,0.0036275696475058794,0.021160822361707687,False
RN50__attnpool,300_400,1,26,0.01,4.322727117869953e-06,5.610860824584961,7.0671491622924805,1.4562883377075195,0.17593713104724884,0.349455863237381,0.0036275696475058794,0.02055622823536396,False
RN50__attnpool,300_400,1,27,0.01,2.447174185242324e-06,5.6083784103393555,7.067022323608398,1.458643913269043,0.17533253133296967,0.349455863237381,0.0030229748226702213,0.02055622823536396,False
RN50__attnpool,300_400,1,28,0.01,1.092619963309716e-06,5.60688591003418,7.067134380340576,1.4602484703063965,0.17593713104724884,0.35066506266593933,0.0030229748226702213,0.02055622823536396,False
RN50__attnpool,300_400,1,29,0.01,2.7390523158633003e-07,5.606091022491455,7.06716251373291,1.461071491241455,0.17593713104724884,0.3512696623802185,0.0030229748226702213,0.02055622823536396,False
RN50__attnpool,300_400,1,30,0.01,0.0,5.6059112548828125,7.067165851593018,1.461254596710205,0.17593713104724884,0.35066506266593933,0.0030229748226702213,0.02055622823536396,False
RN50__attnpool,300_400,1,1,0.0001,9.972609476841367e-05,7.243533134460449,7.381396770477295,0.1378636360168457,0.0024183797650039196,0.011487304233014584,0.0024183797650039196,0.009673519060015678,True
