target,window,seed,best_epoch,val_loss,test_loss,top1,top5
RN50__layer3__fov,800_900,1,2,7.5112,5.3331,0.0,0.02
RN50__layer3__fov,800_900,2,2,7.5144,5.3389,0.005,0.03
RN50__layer3__fov,800_900,3,2,7.4937,5.3314,0.01,0.035
RN50__layer3__fov,800_900,4,2,7.4979,5.3424,0.005,0.025
RN50__layer3__fov,900_1000,0,2,7.5061,5.3339,0.005,0.035
RN50__layer3__fov,900_1000,1,2,7.5065,5.3566,0.005,0.02
RN50__layer3__fov,900_1000,2,2,7.5175,5.3436,0.005,0.025
RN50__layer3__fov,900_1000,3,2,7.4998,5.338,0.0,0.02
RN50__layer3__fov,900_1000,4,2,7.5045,5.3501,0.005,0.02
RN50__layer4,0_100,0,17,7.0679,4.4669,0.055,0.205
RN50__layer4,0_100,1,17,7.0532,4.4572,0.075,0.225
RN50__layer4,0_100,2,18,7.0535,4.4727,0.075,0.21
RN50__layer4,0_100,3,20,7.0698,4.4407,0.07,0.19
RN50__layer4,0_100,4,23,7.0398,4.4026,0.08,0.225
RN50__layer4,100_200,0,26,6.462,3.593,0.18,0.45
RN50__layer4,100_200,1,31,6.5009,3.5981,0.155,0.41
RN50__layer4,100_200,2,35,6.4719,3.563,0.14,0.46
RN50__layer4,100_200,3,26,6.4618,3.6145,0.15,0.445
RN50__layer4,100_200,4,23,6.4264,3.6306,0.165,0.41
RN50__layer4,200_300,0,26,6.501,3.5113,0.185,0.48
RN50__layer4,200_300,1,30,6.5215,3.4931,0.195,0.48
RN50__layer4,200_300,2,35,6.5101,3.4562,0.23,0.505
RN50__layer4,200_300,3,29,6.4634,3.5014,0.19,0.475
RN50__layer4,200_300,4,32,6.5287,3.5296,0.19,0.465
RN50__layer4,300_400,0,17,6.9753,4.079,0.085,0.32
RN50__layer4,300_400,1,17,6.9879,4.0371,0.1,0.335
RN50__layer4,300_400,2,16,6.9835,4.0532,0.1,0.34
RN50__layer4,300_400,3,18,6.9569,4.0287,0.105,0.345
RN50__layer4,300_400,4,17,7.0014,4.0755,0.09,0.31
RN50__layer4,400_500,0,10,7.3816,4.9021,0.015,0.11
RN50__layer4,400_500,1,11,7.3767,4.8846,0.03,0.11
RN50__layer4,400_500,2,7,7.399,4.9533,0.02,0.1
RN50__layer4,400_500,3,8,7.3871,4.9398,0.03,0.13
RN50__layer4,400_500,4,8,7.3825,4.9447,0.05,0.12
RN50__layer4,500_600,0,4,7.4852,5.2381,0.0,0.04
RN50__layer4,500_600,1,4,7.488,5.303,0.015,0.055
RN50__layer4,500_600,2,4,7.4641,5.2803,0.01,0.045
RN50__layer4,500_600,3,3,7.4944,5.2633,0.005,0.045
RN50__layer4,500_600,4,3,7.5005,5.31,0.015,0.03
RN50__layer4,600_700,0,2,7.4923,5.2952,0.005,0.025
RN50__layer4,600_700,1,2,7.5011,5.3137,0.005,0.025
RN50__layer4,600_700,2,2,7.4864,5.3098,0.005,0.02
RN50__layer4,600_700,3,2,7.4967,5.3215,0.0,0.015
RN50__layer4,600_700,4,2,7.5039,5.3258,0.005,0.03
RN50__layer4,700_800,0,2,7.5074,5.3265,0.01,0.05
RN50__layer4,700_800,1,2,7.5049,5.3558,0.0,0.025
RN50__layer4,700_800,2,2,7.5398,5.3358,0.0,0.025
RN50__layer4,700_800,3,2,7.5137,5.3128,0.01,0.035
RN50__layer4,700_800,4,2,7.5178,5.3628,0.015,0.04
RN50__layer4,800_900,0,2,7.5079,5.3313,0.005,0.025
RN50__layer4,800_900,1,2,7.51,5.3335,0.01,0.04
RN50__layer4,800_900,2,2,7.5113,5.3455,0.0,0.01
RN50__layer4,800_900,3,2,7.5071,5.3234,0.005,0.02
RN50__layer4,800_900,4,2,7.5262,5.3579,0.005,0.025
RN50__layer4,900_1000,0,2,7.5211,5.3482,0.005,0.025
RN50__layer4,900_1000,1,2,7.5093,5.3555,0.01,0.025
RN50__layer4,900_1000,2,2,7.5278,5.364,0.005,0.025
RN50__layer4,900_1000,3,2,7.4982,5.3277,0.0,0.045
RN50__layer4,900_1000,4,3,7.5183,5.3743,0.0,0.02
RN50__layer4__fov,0_100,0,17,7.0549,4.399,0.085,0.24
RN50__layer4__fov,0_100,1,19,7.0395,4.4381,0.07,0.2
RN50__layer4__fov,0_100,2,18,7.0465,4.4104,0.085,0.225
RN50__layer4__fov,0_100,3,21,7.0523,4.4422,0.05,0.215
RN50__layer4__fov,0_100,4,23,7.0086,4.3898,0.05,0.215
RN50__layer4__fov,100_200,0,27,6.4479,3.5118,0.155,0.455
RN50__layer4__fov,100_200,1,31,6.4483,3.5114,0.17,0.485
RN50__layer4__fov,100_200,2,35,6.4601,3.5041,0.17,0.505
RN50__layer4__fov,100_200,3,34,6.4314,3.5122,0.18,0.47
RN50__layer4__fov,100_200,4,29,6.4136,3.5232,0.185,0.465
RN50__layer4__fov,200_300,0,29,6.4791,3.4573,0.195,0.505
RN50__layer4__fov,200_300,1,30,6.5172,3.44,0.225,0.495
RN50__layer4__fov,200_300,2,35,6.5056,3.4433,0.19,0.495
RN50__layer4__fov,200_300,3,39,6.4332,3.4253,0.215,0.495
RN50__layer4__fov,200_300,4,27,6.5072,3.4855,0.185,0.48
RN50__layer4__fov,300_400,0,17,6.9624,4.0208,0.115,0.315
RN50__layer4__fov,300_400,1,17,6.9744,4.054,0.095,0.33
RN50__layer4__fov,300_400,2,18,7.0001,4.0247,0.125,0.31
RN50__layer4__fov,300_400,3,20,6.9715,3.9934,0.115,0.325
RN50__layer4__fov,300_400,4,17,6.9867,4.0356,0.095,0.36
RN50__layer4__fov,400_500,0,10,7.3487,4.8751,0.03,0.11
RN50__layer4__fov,400_500,1,10,7.3885,4.8536,0.045,0.125
RN50__layer4__fov,400_500,2,10,7.3983,4.8452,0.04,0.14
RN50__layer4__fov,400_500,3,13,7.3767,4.8519,0.035,0.15
RN50__layer4__fov,400_500,4,10,7.3832,4.8602,0.035,0.135
RN50__layer4__fov,500_600,0,3,7.4631,5.2677,0.01,0.05
RN50__layer4__fov,500_600,1,3,7.4807,5.2787,0.01,0.045
RN50__layer4__fov,500_600,2,4,7.4747,5.215,0.005,0.05
RN50__layer4__fov,500_600,3,3,7.4949,5.2693,0.005,0.06
RN50__layer4__fov,500_600,4,3,7.4903,5.2597,0.015,0.045
RN50__layer4__fov,600_700,0,3,7.4897,5.2978,0.005,0.015
RN50__layer4__fov,600_700,1,2,7.5155,5.2925,0.0,0.01
RN50__layer4__fov,600_700,2,2,7.4882,5.2695,0.01,0.04
RN50__layer4__fov,600_700,3,2,7.5062,5.2998,0.0,0.02
RN50__layer4__fov,600_700,4,2,7.4928,5.3068,0.01,0.015
RN50__layer4__fov,700_800,0,3,7.5091,5.3289,0.005,0.03
RN50__layer4__fov,700_800,1,3,7.5111,5.3007,0.005,0.05
RN50__layer4__fov,700_800,2,3,7.5208,5.2813,0.0,0.04
RN50__layer4__fov,700_800,3,2,7.5205,5.3262,0.0,0.01
RN50__layer4__fov,700_800,4,2,7.4979,5.3014,0.005,0.04
RN50__layer4__fov,800_900,0,2,7.5045,5.3546,0.0,0.01
RN50__layer4__fov,800_900,1,2,7.5147,5.3344,0.0,0.015
RN50__layer4__fov,800_900,2,2,7.5153,5.3217,0.015,0.035
RN50__layer4__fov,800_900,3,2,7.5038,5.3258,0.0,0.035
RN50__layer4__fov,800_900,4,2,7.5073,5.3147,0.01,0.02
RN50__layer4__fov,900_1000,0,2,7.5064,5.3626,0.0,0.015
RN50__layer4__fov,900_1000,1,2,7.5055,5.3641,0.0,0.015
RN50__layer4__fov,900_1000,2,2,7.5066,5.3045,0.015,0.04
RN50__layer4__fov,900_1000,3,2,7.5056,5.3446,0.005,0.03
RN50__layer4__fov,900_1000,4,2,7.5015,5.3461,0.015,0.025
RN50__stem,0_100,0,28,7.036,4.3992,0.04,0.205
RN50__stem,0_100,1,33,7.0325,4.3317,0.07,0.205
RN50__stem,0_100,2,28,7.0501,4.4207,0.055,0.225
RN50__stem,0_100,3,33,7.0825,4.3637,0.04,0.23
RN50__stem,0_100,4,30,7.048,4.3943,0.045,0.19
RN50__stem,100_200,0,46,6.7828,3.9703,0.105,0.35
RN50__stem,100_200,1,31,6.8909,3.973,0.125,0.375
RN50__stem,100_200,2,38,6.8181,4.0273,0.085,0.315
RN50__stem,100_200,3,41,6.7954,3.9654,0.11,0.335
RN50__stem,100_200,4,35,6.7718,3.9617,0.08,0.34
RN50__stem,200_300,0,26,6.9786,4.2074,0.09,0.265
RN50__stem,200_300,1,39,6.958,4.2168,0.05,0.255
RN50__stem,200_300,2,34,6.975,4.2287,0.045,0.27
RN50__stem,200_300,3,36,6.9509,4.2152,0.045,0.26
RN50__stem,200_300,4,31,6.9704,4.1969,0.065,0.26
RN50__stem,300_400,0,10,7.3023,4.9636,0.015,0.1
RN50__stem,300_400,1,12,7.3122,4.911,0.015,0.075
RN50__stem,300_400,2,14,7.3012,4.9004,0.015,0.095
RN50__stem,300_400,3,15,7.3171,4.8292,0.035,0.15
RN50__stem,300_400,4,12,7.3189,4.9367,0.025,0.12
RN50__stem,400_500,0,10,7.4228,5.212,0.015,0.03
RN50__stem,400_500,1,10,7.4127,5.1884,0.01,0.055
RN50__stem,400_500,2,10,7.4162,5.2107,0.0,0.055
RN50__stem,400_500,3,8,7.4377,5.2092,0.01,0.04
RN50__stem,400_500,4,9,7.4208,5.2119,0.005,0.055
RN50__stem,500_600,0,8,7.4762,5.269,0.005,0.045
RN50__stem,500_600,1,8,7.4743,5.2735,0.01,0.03
RN50__stem,500_600,2,9,7.4615,5.2723,0.005,0.025
RN50__stem,500_600,3,10,7.493,5.2647,0.0,0.02
RN50__stem,500_600,4,10,7.4621,5.2814,0.005,0.015
RN50__stem,600_700,0,8,7.4613,5.2952,0.005,0.025
RN50__stem,600_700,1,8,7.4791,5.3004,0.005,0.035
RN50__stem,600_700,2,8,7.46,5.3007,0.005,0.025
RN50__stem,600_700,3,8,7.489,5.2903,0.005,0.025
RN50__stem,600_700,4,7,7.4739,5.3083,0.005,0.03
RN50__stem,700_800,0,10,7.4809,5.303,0.0,0.0
RN50__stem,700_800,1,10,7.4983,5.2933,0.015,0.02
RN50__stem,700_800,2,10,7.4941,5.3054,0.01,0.03
RN50__stem,700_800,3,10,7.4853,5.2994,0.005,0.035
RN50__stem,700_800,4,7,7.49,5.3184,0.01,0.015
RN50__stem,800_900,0,8,7.4722,5.3133,0.005,0.025
RN50__stem,800_900,1,8,7.4779,5.3086,0.005,0.035
RN50__stem,800_900,2,9,7.468,5.3121,0.0,0.02
RN50__stem,800_900,3,10,7.4868,5.3013,0.005,0.025
RN50__stem,800_900,4,8,7.4867,5.3168,0.005,0.02
RN50__stem,900_1000,0,11,7.4884,5.3176,0.0,0.01
RN50__stem,900_1000,1,9,7.4763,5.3295,0.01,0.03
RN50__stem,900_1000,2,9,7.4957,5.3123,0.01,0.025
RN50__stem,900_1000,3,9,7.4953,5.319,0.0,0.02
RN50__stem,900_1000,4,10,7.4976,5.3136,0.0,0.02
RN50__stem__fov,0_100,0,33,7.0085,4.2984,0.045,0.24
RN50__stem__fov,0_100,1,33,6.9832,4.2612,0.05,0.195
RN50__stem__fov,0_100,2,29,7.0221,4.3565,0.055,0.215
RN50__stem__fov,0_100,3,33,7.0601,4.3059,0.035,0.215
RN50__stem__fov,0_100,4,25,7.0211,4.3488,0.04,0.22
RN50__stem__fov,100_200,0,47,6.7543,3.8898,0.115,0.355
RN50__stem__fov,100_200,1,31,6.8438,3.8821,0.09,0.345
RN50__stem__fov,100_200,2,38,6.7744,3.8842,0.095,0.385
RN50__stem__fov,100_200,3,43,6.7485,3.8825,0.115,0.375
RN50__stem__fov,100_200,4,35,6.7428,3.8599,0.115,0.365
RN50__stem__fov,200_300,0,27,6.9344,4.1065,0.105,0.29
RN50__stem__fov,200_300,1,31,6.91,4.1018,0.07,0.295
RN50__stem__fov,200_300,2,34,6.9382,4.1612,0.09,0.3
RN50__stem__fov,200_300,3,37,6.9075,4.1373,0.075,0.295
RN50__stem__fov,200_300,4,31,6.9559,4.1336,0.08,0.265
RN50__stem__fov,300_400,0,10,7.3052,4.9591,0.015,0.12
RN50__stem__fov,300_400,1,13,7.3166,4.8474,0.01,0.085
RN50__stem__fov,300_400,2,14,7.2912,4.8747,0.01,0.07
RN50__stem__fov,300_400,3,15,7.3095,4.8051,0.03,0.13
RN50__stem__fov,300_400,4,12,7.3208,4.9101,0.025,0.115
RN50__stem__fov,400_500,0,10,7.4105,5.2145,0.005,0.04
RN50__stem__fov,400_500,1,9,7.4249,5.2036,0.025,0.065
RN50__stem__fov,400_500,2,10,7.4302,5.2109,0.005,0.055
RN50__stem__fov,400_500,3,9,7.4352,5.2067,0.005,0.04
RN50__stem__fov,400_500,4,9,7.4282,5.2175,0.005,0.045
RN50__stem__fov,500_600,0,8,7.473,5.286,0.01,0.025
RN50__stem__fov,500_600,1,8,7.4795,5.2724,0.005,0.035
RN50__stem__fov,500_600,2,10,7.4712,5.2752,0.005,0.015
RN50__stem__fov,500_600,3,11,7.4893,5.2712,0.015,0.025
RN50__stem__fov,500_600,4,10,7.4767,5.2776,0.005,0.03
RN50__stem__fov,600_700,0,10,7.4551,5.2902,0.005,0.025
RN50__stem__fov,600_700,1,9,7.4811,5.2937,0.005,0.04
RN50__stem__fov,600_700,2,9,7.4667,5.2943,0.005,0.035
RN50__stem__fov,600_700,3,8,7.4849,5.293,0.005,0.025
RN50__stem__fov,600_700,4,7,7.481,5.3071,0.0,0.015
RN50__stem__fov,700_800,0,11,7.4722,5.3046,0.01,0.02
RN50__stem__fov,700_800,1,9,7.4891,5.2971,0.01,0.03
RN50__stem__fov,700_800,2,10,7.4939,5.3074,0.005,0.025
RN50__stem__fov,700_800,3,9,7.4995,5.3047,0.01,0.025
RN50__stem__fov,700_800,4,10,7.4974,5.3113,0.005,0.015
RN50__stem__fov,800_900,0,8,7.4792,5.3232,0.0,0.03
RN50__stem__fov,800_900,1,8,7.4692,5.3155,0.01,0.03
RN50__stem__fov,800_900,2,9,7.4607,5.3066,0.005,0.03
RN50__stem__fov,800_900,3,9,7.4908,5.3054,0.015,0.02
RN50__stem__fov,800_900,4,8,7.4929,5.3216,0.005,0.03
RN50__stem__fov,900_1000,0,9,7.4794,5.3232,0.005,0.01
RN50__stem__fov,900_1000,1,9,7.4796,5.3213,0.0,0.01
RN50__stem__fov,900_1000,2,11,7.4933,5.3097,0.0,0.02
RN50__stem__fov,900_1000,3,9,7.4945,5.3124,0.01,0.02
RN50__stem__fov,900_1000,4,10,7.5116,5.3258,0.005,0.02
ViT-B-16__block10,0_100,0,14,7.1315,4.5709,0.07,0.15
ViT-B-16__block10,0_100,1,16,7.1315,4.5589,0.075,0.18
ViT-B-16__block10,0_100,2,16,7.11,4.5697,0.05,0.175
ViT-B-16__block10,0_100,3,14,7.1043,4.5392,0.07,0.21
ViT-B-16__block10,0_100,4,17,7.1041,4.5556,0.055,0.17
ViT-B-16__block10,100_200,0,26,6.6154,3.7418,0.19,0.43
ViT-B-16__block10,100_200,1,22,6.6573,3.773,0.15,0.405
ViT-B-16__block10,100_200,2,22,6.6312,3.7847,0.16,0.41
ViT-B-16__block10,100_200,3,20,6.5975,3.8083,0.155,0.385
ViT-B-16__block10,100_200,4,23,6.5955,3.743,0.155,0.415
ViT-B-16__block10,200_300,0,33,6.633,3.697,0.135,0.42
ViT-B-16__block10,200_300,1,29,6.6544,3.7277,0.17,0.375
ViT-B-16__block10,200_300,2,25,6.6556,3.6928,0.15,0.44
ViT-B-16__block10,200_300,3,26,6.5788,3.7104,0.17,0.415
ViT-B-16__block10,200_300,4,25,6.6554,3.7401,0.15,0.42
ViT-B-16__block10,300_400,0,16,7.0397,4.1908,0.09,0.265
ViT-B-16__block10,300_400,1,16,7.0772,4.2214,0.085,0.255
ViT-B-16__block10,300_400,2,18,7.0471,4.1623,0.07,0.28
ViT-B-16__block10,300_400,3,20,7.0513,4.185,0.075,0.255
ViT-B-16__block10,300_400,4,14,7.0841,4.2187,0.09,0.29
ViT-B-16__block10,400_500,0,10,7.3968,4.9104,0.015,0.135
ViT-B-16__block10,400_500,1,6,7.4514,4.9937,0.02,0.09
ViT-B-16__block10,400_500,2,7,7.4005,4.9688,0.01,0.075
ViT-B-16__block10,400_500,3,8,7.4083,5.0198,0.005,0.085
ViT-B-16__block10,400_500,4,6,7.4119,5.0317,0.02,0.07
ViT-B-16__block10,500_600,0,3,7.4765,5.2658,0.005,0.015
ViT-B-16__block10,500_600,1,4,7.5114,5.3134,0.02,0.03
ViT-B-16__block10,500_600,2,3,7.48,5.2577,0.025,0.045
ViT-B-16__block10,500_600,3,3,7.4895,5.2769,0.005,0.035
ViT-B-16__block10,500_600,4,2,7.4945,5.3169,0.005,0.025
ViT-B-16__block10,600_700,0,2,7.4874,5.3082,0.01,0.03
ViT-B-16__block10,600_700,1,2,7.5201,5.3206,0.01,0.02
ViT-B-16__block10,600_700,2,2,7.4933,5.3204,0.015,0.045
ViT-B-16__block10,600_700,3,2,7.4775,5.3242,0.005,0.02
ViT-B-16__block10,600_700,4,2,7.504,5.3175,0.005,0.035
ViT-B-16__block10,700_800,0,2,7.5024,5.3345,0.005,0.025
ViT-B-16__block10,700_800,1,2,7.5223,5.3547,0.01,0.025
ViT-B-16__block10,700_800,2,3,7.498,5.3304,0.005,0.035
ViT-B-16__block10,700_800,3,2,7.4975,5.3349,0.02,0.035
ViT-B-16__block10,700_800,4,2,7.5159,5.3619,0.005,0.02
ViT-B-16__block10,800_900,0,2,7.5008,5.3418,0.0,0.015
ViT-B-16__block10,800_900,1,2,7.52,5.3532,0.005,0.02
ViT-B-16__block10,800_900,2,2,7.496,5.317,0.03,0.04
ViT-B-16__block10,800_900,3,2,7.4832,5.3198,0.0,0.025
ViT-B-16__block10,800_900,4,2,7.4989,5.3364,0.005,0.02
ViT-B-16__block10,900_1000,0,2,7.526,5.3468,0.0,0.015
ViT-B-16__block10,900_1000,1,2,7.5189,5.3649,0.01,0.025
ViT-B-16__block10,900_1000,2,2,7.5018,5.329,0.015,0.035
ViT-B-16__block10,900_1000,3,2,7.5042,5.324,0.01,0.025
ViT-B-16__block10,900_1000,4,2,7.5193,5.344,0.01,0.045
ViT-B-16__block10__fov,0_100,0,18,7.1517,4.4466,0.06,0.18
ViT-B-16__block10__fov,0_100,1,19,7.1061,4.4802,0.08,0.185
ViT-B-16__block10__fov,0_100,2,16,7.0939,4.4786,0.095,0.185
ViT-B-16__block10__fov,0_100,3,19,7.0959,4.4699,0.075,0.195
ViT-B-16__block10__fov,0_100,4,17,7.0619,4.5162,0.085,0.19
ViT-B-16__block10__fov,100_200,0,25,6.5763,3.6861,0.16,0.46
ViT-B-16__block10__fov,100_200,1,22,6.6104,3.6998,0.19,0.395
ViT-B-16__block10__fov,100_200,2,26,6.6036,3.6963,0.185,0.445
ViT-B-16__block10__fov,100_200,3,26,6.556,3.6418,0.19,0.43
ViT-B-16__block10__fov,100_200,4,29,6.542,3.6344,0.2,0.45
ViT-B-16__block10__fov,200_300,0,31,6.5987,3.6617,0.16,0.46
ViT-B-16__block10__fov,200_300,1,27,6.6515,3.6606,0.145,0.47
ViT-B-16__block10__fov,200_300,2,30,6.6515,3.662,0.16,0.43
ViT-B-16__block10__fov,200_300,3,30,6.5763,3.6329,0.205,0.46
ViT-B-16__block10__fov,200_300,4,25,6.6375,3.6486,0.165,0.47
ViT-B-16__block10__fov,300_400,0,17,7.0278,4.1255,0.095,0.33
ViT-B-16__block10__fov,300_400,1,17,7.0482,4.1133,0.09,0.29
ViT-B-16__block10__fov,300_400,2,18,7.0264,4.0836,0.085,0.34
ViT-B-16__block10__fov,300_400,3,17,7.0455,4.1016,0.075,0.31
ViT-B-16__block10__fov,300_400,4,16,7.0696,4.1422,0.105,0.295
ViT-B-16__block10__fov,400_500,0,10,7.3934,4.9177,0.02,0.085
ViT-B-16__block10__fov,400_500,1,9,7.4424,4.9664,0.01,0.08
ViT-B-16__block10__fov,400_500,2,8,7.414,4.9351,0.03,0.08
ViT-B-16__block10__fov,400_500,3,8,7.4228,4.9639,0.015,0.1
ViT-B-16__block10__fov,400_500,4,8,7.4057,4.8994,0.03,0.11
ViT-B-16__block10__fov,500_600,0,3,7.512,5.3274,0.005,0.04
ViT-B-16__block10__fov,500_600,1,3,7.5114,5.3219,0.005,0.02
ViT-B-16__block10__fov,500_600,2,3,7.4934,5.2569,0.005,0.03
ViT-B-16__block10__fov,500_600,3,3,7.5051,5.282,0.0,0.02
ViT-B-16__block10__fov,500_600,4,3,7.495,5.2682,0.01,0.045
ViT-B-16__block10__fov,600_700,0,2,7.5021,5.334,0.0,0.01
ViT-B-16__block10__fov,600_700,1,2,7.516,5.3282,0.005,0.04
ViT-B-16__block10__fov,600_700,2,2,7.4936,5.3082,0.005,0.015
ViT-B-16__block10__fov,600_700,3,2,7.5053,5.3183,0.01,0.02
ViT-B-16__block10__fov,600_700,4,2,7.4934,5.2931,0.0,0.025
ViT-B-16__block10__fov,700_800,0,3,7.5321,5.3681,0.015,0.03
ViT-B-16__block10__fov,700_800,1,2,7.5301,5.3497,0.005,0.03
ViT-B-16__block10__fov,700_800,2,3,7.5211,5.3425,0.0,0.025
ViT-B-16__block10__fov,700_800,3,2,7.5139,5.3436,0.005,0.02
ViT-B-16__block10__fov,700_800,4,2,7.5117,5.315,0.005,0.025
ViT-B-16__block10__fov,800_900,0,2,7.5234,5.362,0.0,0.015
ViT-B-16__block10__fov,800_900,1,2,7.5333,5.3389,0.015,0.03
ViT-B-16__block10__fov,800_900,2,2,7.5017,5.3391,0.0,0.015
ViT-B-16__block10__fov,800_900,3,2,7.5022,5.3394,0.005,0.015
ViT-B-16__block10__fov,800_900,4,2,7.5047,5.3188,0.005,0.025
ViT-B-16__block10__fov,900_1000,0,2,7.5202,5.3712,0.005,0.02
ViT-B-16__block10__fov,900_1000,1,2,7.5371,5.3414,0.01,0.02
ViT-B-16__block10__fov,900_1000,2,2,7.5125,5.3622,0.0,0.01
ViT-B-16__block10__fov,900_1000,3,2,7.5086,5.3576,0.005,0.015
ViT-B-16__block10__fov,900_1000,4,2,7.5144,5.3301,0.01,0.025
ViT-B-16__block12,0_100,0,16,7.2746,4.7891,0.04,0.135
ViT-B-16__block12,0_100,1,13,7.2287,4.8441,0.03,0.14
ViT-B-16__block12,0_100,2,15,7.2497,4.8201,0.04,0.135
ViT-B-16__block12,0_100,3,14,7.2416,4.8027,0.025,0.105
ViT-B-16__block12,0_100,4,16,7.2326,4.8317,0.025,0.1
ViT-B-16__block12,100_200,0,21,6.8186,4.1392,0.1,0.245
ViT-B-16__block12,100_200,1,18,6.8221,4.1628,0.1,0.275
ViT-B-16__block12,100_200,2,18,6.8116,4.1571,0.08,0.27
ViT-B-16__block12,100_200,3,19,6.8169,4.1346,0.085,0.285
ViT-B-16__block12,100_200,4,21,6.8021,4.1387,0.1,0.265
ViT-B-16__block12,200_300,0,26,6.8302,4.005,0.09,0.295
ViT-B-16__block12,200_300,1,23,6.8397,4.0789,0.095,0.305
ViT-B-16__block12,200_300,2,26,6.8149,4.008,0.08,0.315
ViT-B-16__block12,200_300,3,29,6.819,4.0169,0.08,0.325
ViT-B-16__block12,200_300,4,27,6.8414,3.9945,0.075,0.325
ViT-B-16__block12,300_400,0,17,7.1311,4.36,0.05,0.245
ViT-B-16__block12,300_400,1,16,7.1284,4.4078,0.035,0.25
ViT-B-16__block12,300_400,2,16,7.1269,4.4097,0.05,0.22
ViT-B-16__block12,300_400,3,18,7.151,4.4174,0.04,0.185
ViT-B-16__block12,300_400,4,17,7.1408,4.4152,0.04,0.205
ViT-B-16__block12,400_500,0,8,7.4503,5.0569,0.025,0.075
ViT-B-16__block12,400_500,1,5,7.4634,5.1584,0.02,0.095
ViT-B-16__block12,400_500,2,8,7.4175,5.0647,0.035,0.07
ViT-B-16__block12,400_500,3,8,7.4679,5.0425,0.03,0.105
ViT-B-16__block12,400_500,4,10,7.4573,5.0001,0.02,0.115
ViT-B-16__block12,500_600,0,3,7.517,5.293,0.01,0.045
ViT-B-16__block12,500_600,1,3,7.525,5.3458,0.005,0.025
ViT-B-16__block12,500_600,2,4,7.48,5.291,0.01,0.045
ViT-B-16__block12,500_600,3,3,7.5199,5.2813,0.0,0.045
ViT-B-16__block12,500_600,4,3,7.5185,5.2979,0.0,0.02
ViT-B-16__block12,600_700,0,2,7.5102,5.3123,0.015,0.045
ViT-B-16__block12,600_700,1,2,7.5201,5.3375,0.005,0.03
ViT-B-16__block12,600_700,2,3,7.483,5.3204,0.01,0.025
ViT-B-16__block12,600_700,3,2,7.5211,5.3013,0.015,0.05
ViT-B-16__block12,600_700,4,2,7.521,5.3414,0.005,0.015
ViT-B-16__block12,700_800,0,2,7.5245,5.3363,0.01,0.05
ViT-B-16__block12,700_800,1,2,7.5119,5.3663,0.0,0.01
ViT-B-16__block12,700_800,2,3,7.5175,5.3736,0.005,0.035
ViT-B-16__block12,700_800,3,2,7.532,5.3338,0.0,0.02
ViT-B-16__block12,700_800,4,2,7.5307,5.3468,0.005,0.025
ViT-B-16__block12,800_900,0,2,7.5156,5.3551,0.005,0.045
ViT-B-16__block12,800_900,1,2,7.5128,5.3671,0.005,0.015
ViT-B-16__block12,800_900,2,2,7.5132,5.3475,0.005,0.02
ViT-B-16__block12,800_900,3,2,7.5001,5.3407,0.0,0.025
ViT-B-16__block12,800_900,4,2,7.5187,5.3441,0.0,0.02
ViT-B-16__block12,900_1000,0,2,7.5306,5.3925,0.005,0.025
ViT-B-16__block12,900_1000,1,2,7.5091,5.3738,0.005,0.015
ViT-B-16__block12,900_1000,2,2,7.5237,5.3872,0.0,0.005
ViT-B-16__block12,900_1000,3,2,7.5323,5.3377,0.0,0.01
ViT-B-16__block12,900_1000,4,2,7.5242,5.35,0.005,0.02
ViT-B-16__block12__fov,0_100,0,16,7.2697,4.7868,0.02,0.125
ViT-B-16__block12__fov,0_100,1,14,7.2496,4.8199,0.04,0.125
ViT-B-16__block12__fov,0_100,2,15,7.2268,4.7931,0.045,0.145
ViT-B-16__block12__fov,0_100,3,15,7.2264,4.7652,0.015,0.14
ViT-B-16__block12__fov,0_100,4,16,7.2331,4.8042,0.03,0.11
ViT-B-16__block12__fov,100_200,0,21,6.8252,4.078,0.125,0.315
ViT-B-16__block12__fov,100_200,1,16,6.8268,4.1389,0.09,0.33
ViT-B-16__block12__fov,100_200,2,19,6.8317,4.0897,0.105,0.285
ViT-B-16__block12__fov,100_200,3,20,6.7939,4.0826,0.095,0.32
ViT-B-16__block12__fov,100_200,4,21,6.787,4.1191,0.115,0.31
ViT-B-16__block12__fov,200_300,0,21,6.8383,4.0394,0.065,0.315
ViT-B-16__block12__fov,200_300,1,25,6.8217,4.0157,0.07,0.31
ViT-B-16__block12__fov,200_300,2,27,6.7917,3.9732,0.11,0.355
ViT-B-16__block12__fov,200_300,3,26,6.8001,4.0022,0.07,0.325
ViT-B-16__block12__fov,200_300,4,26,6.8276,4.0208,0.07,0.32
ViT-B-16__block12__fov,300_400,0,17,7.1296,4.3582,0.07,0.26
ViT-B-16__block12__fov,300_400,1,16,7.125,4.3556,0.05,0.25
ViT-B-16__block12__fov,300_400,2,18,7.1484,4.3776,0.06,0.23
ViT-B-16__block12__fov,300_400,3,18,7.1271,4.403,0.07,0.21
ViT-B-16__block12__fov,300_400,4,17,7.1525,4.4126,0.055,0.225
ViT-B-16__block12__fov,400_500,0,12,7.435,4.94,0.02,0.09
ViT-B-16__block12__fov,400_500,1,7,7.4453,5.098,0.02,0.095
ViT-B-16__block12__fov,400_500,2,7,7.4212,5.1024,0.01,0.065
ViT-B-16__block12__fov,400_500,3,8,7.4517,5.0393,0.03,0.07
